Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
BANK OF AMER NA/BANK OF AMER CORP,1.0,480228,"CHARLOTTE, NC",NAT,706888000000.0,665747000000.0,0.94,0.1,4665.0,36.0,Y,0.0,0.0979,2004-06-30,Q2-2004
JPMORGAN CHASE BK/J P MORGAN CHASE & CO,2.0,852218,"NEW YORK, NY",SMB,654641000000.0,378328000000.0,0.58,0.19,718.0,107.0,Y,0.0,0.0906,2004-06-30,Q2-2004
CITIBANK NA/CITIGROUP,3.0,476810,"NEW YORK, NY",NAT,648243000000.0,283762000000.0,0.44,0.28,388.0,331.0,Y,0.0,0.0898,2004-06-30,Q2-2004
WACHOVIA BK NA/WACHOVIA CORP,4.0,484422,"CHARLOTTE, NC",NAT,368871000000.0,344985000000.0,0.94,0.33,3176.0,5.0,Y,0.0,0.0511,2004-06-30,Q2-2004
WELLS FARGO BK NA/WELLS FARGO & CO,5.0,451965,"SIOUX FALLS, SD",NAT,364698000000.0,364253000000.0,1.0,0.38,3638.0,3.0,Y,0.0,0.0505,2004-06-30,Q2-2004
BANK ONE NA/BANK ONE CORP,6.0,173333,"CHICAGO, IL",NAT,245783000000.0,224648000000.0,0.91,0.41,1754.0,9.0,Y,0.0,0.034,2004-06-30,Q2-2004
FLEET NA BK/BANK OF AMER CORP,7.0,76201,"PROVIDENCE, RI",NAT,213732000000.0,198504000000.0,0.93,0.44,1553.0,163.0,Y,0.0,0.0296,2004-06-30,Q2-2004
U S BK NA/U S BC,8.0,504713,"CINCINNATI, OH",NAT,189737000000.0,189073000000.0,1.0,0.47,2637.0,1.0,N,0.0,0.0263,2004-06-30,Q2-2004
SUNTRUST BK/SUNTRUST BK,9.0,675332,"ATLANTA, GA",SMB,125881000000.0,125881000000.0,1.0,0.49,1345.0,1.0,Y,0.0,0.0174,2004-06-30,Q2-2004
HSBC BK USA/HSBC NORTH AMER HOLD,10.0,413208,"BUFFALO, NY",SMB,110305000000.0,100704000000.0,0.91,0.5,420.0,25.0,Y,1.0,0.0153,2004-06-30,Q2-2004
