Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
JPMORGAN CHASE BK/J P MORGAN CHASE & CO,1.0,852218,"NEW YORK, NY",SMB,628662000000.0,375314000000.0,0.6,0.09,718.0,108.0,Y,0.0,0.0928,2003-12-31,Q4-2003
BANK OF AMER NA/BANK OF AMER CORP,2.0,480228,"CHARLOTTE, NC",NAT,617962000000.0,548557000000.0,0.89,0.18,4645.0,37.0,Y,0.0,0.0912,2003-12-31,Q4-2003
CITIBANK NA/CITIGROUP,3.0,476810,"NEW YORK, NY",NAT,582123000000.0,267677000000.0,0.46,0.27,388.0,359.0,Y,0.0,0.0859,2003-12-31,Q4-2003
WACHOVIA BK NA/WACHOVIA CORP,4.0,484422,"CHARLOTTE, NC",NAT,353541000000.0,335675000000.0,0.95,0.32,3191.0,5.0,Y,0.0,0.0522,2003-12-31,Q4-2003
BANK ONE NA/BANK ONE CORP,5.0,173333,"CHICAGO, IL",NAT,256787000000.0,239294000000.0,0.93,0.36,1754.0,9.0,Y,0.0,0.0379,2003-12-31,Q4-2003
WELLS FARGO BK NA/WELLS FARGO & CO,6.0,451965,"SAN FRANCISCO, CA",NAT,250474000000.0,249933000000.0,1.0,0.4,1977.0,0.0,Y,0.0,0.037,2003-12-31,Q4-2003
FLEET NA BK/FLEETBOSTON FNCL CORP,7.0,76201,"PROVIDENCE, RI",NAT,192265000000.0,174963000000.0,0.91,0.43,1553.0,165.0,Y,0.0,0.0284,2003-12-31,Q4-2003
U S BK NA/U S BC,8.0,504713,"CINCINNATI, OH",NAT,189159000000.0,189159000000.0,1.0,0.45,2529.0,1.0,N,0.0,0.0279,2003-12-31,Q4-2003
SUNTRUST BK/SUNTRUST BK,9.0,675332,"ATLANTA, GA",SMB,124454000000.0,124454000000.0,1.0,0.47,1327.0,1.0,Y,0.0,0.0184,2003-12-31,Q4-2003
HSBC BK USA/HSBC NORTH AMER,10.0,413208,"BUFFALO, NY",SMB,92958000000.0,82667000000.0,0.89,0.49,428.0,26.0,Y,1.0,0.0137,2003-12-31,Q4-2003
BANK OF NY/BANK OF NY CO,11.0,541101,"NEW YORK, NY",SMB,89258000000.0,65592000000.0,0.73,0.5,350.0,10.0,Y,0.0,0.0132,2003-12-31,Q4-2003
STATE STREET B&TC/STATE STREET CORP,12.0,35301,"BOSTON, MA",SMB,80435000000.0,53761000000.0,0.67,0.51,1.0,10.0,N,0.0,0.0119,2003-12-31,Q4-2003
KEYBANK NA/KEYCORP,13.0,280110,"CLEVELAND, OH",NAT,74321000000.0,72784000000.0,0.98,0.52,1361.0,1.0,N,0.0,0.011,2003-12-31,Q4-2003
BRANCH BKG&TC/BB&T CORP,14.0,852320,"WINSTON-SALEM, NC",SNM,67584000000.0,67584000000.0,1.0,0.53,863.0,0.0,N,0.0,0.01,2003-12-31,Q4-2003
BANK ONE NA/BANK ONE CORP,15.0,651411,"COLUMBUS, OH",NAT,65194000000.0,65194000000.0,1.0,0.54,390.0,0.0,N,0.0,0.0096,2003-12-31,Q4-2003
