Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
KEYBANK NA/KEYCORP,15.0,280110,"CLEVELAND, OH",NAT,89408000000.0,87183000000.0,0.98,0.63,1158.0,1.0,N,0.0,0.0097,2007-03-31,Q1-2007
BANK OF NY/BANK OF NY CO,16.0,541101,"NEW YORK, NY",SMB,83608000000.0,48355000000.0,0.58,0.64,8.0,9.0,Y,0.0,0.0091,2007-03-31,Q1-2007
CITIBANK SD NA/CITIGROUP,17.0,486752,"SIOUX FALLS, SD",NAT,82627000000.0,82627000000.0,1.0,0.65,0.0,0.0,N,0.0,0.009,2007-03-31,Q1-2007
LASALLE BK NA/ABN AMRO N AMER HC,18.0,455534,"CHICAGO, IL",NAT,75052000000.0,75052000000.0,1.0,0.65,138.0,1.0,N,1.0,0.0081,2007-03-31,Q1-2007
CHASE BK USA NA/JPMORGAN CHASE & CO,19.0,489913,"NEWARK, DE",NAT,74142000000.0,74142000000.0,1.0,0.66,2.0,0.0,Y,0.0,0.008,2007-03-31,Q1-2007
COMERICA BK/COMERICA,20.0,60143,"DETROIT, MI",SMB,57607000000.0,56328000000.0,0.98,0.67,382.0,1.0,N,0.0,0.0062,2007-03-31,Q1-2007
MANUFACTURERS & TRADERS TC/M&T BK CORP,21.0,501105,"BUFFALO, NY",SMB,56951000000.0,56951000000.0,1.0,0.67,699.0,1.0,Y,0.22,0.0062,2007-03-31,Q1-2007
BANK OF THE WEST/BANCWEST CORP,22.0,804963,"SAN FRANCISCO, CA",SNM,56724000000.0,56724000000.0,1.0,0.68,710.0,0.0,Y,0.99,0.0062,2007-03-31,Q1-2007
NORTH FORK BK/CAPITAL ONE FC,23.0,332907,"MATTITUCK, NY",SNM,54159000000.0,54155000000.0,1.0,0.69,350.0,0.0,N,0.0,0.0059,2007-03-31,Q1-2007
UNION BK OF CA NA/UNIONBANCAL CORP,24.0,212465,"SAN FRANCISCO, CA",NAT,54003000000.0,52398000000.0,0.97,0.69,352.0,6.0,Y,0.62,0.0059,2007-03-31,Q1-2007
FIFTH THIRD BK/FIFTH THIRD BC,25.0,723112,"CINCINNATI, OH",SMB,51561000000.0,51561000000.0,1.0,0.7,415.0,1.0,N,0.0,0.0056,2007-03-31,Q1-2007
NORTHERN TC/NORTHERN TR CORP,26.0,210434,"CHICAGO, IL",SMB,51028000000.0,34083000000.0,0.67,0.7,17.0,3.0,Y,0.0,0.0055,2007-03-31,Q1-2007
M&I MARSHALL & ILSLEY BK/MARSHALL & ILSLEY CORP,27.0,983448,"MILWAUKEE, WI",SMB,48648000000.0,48648000000.0,1.0,0.71,307.0,0.0,N,0.0,0.0053,2007-03-31,Q1-2007
FIFTH THIRD BK/FIFTH THIRD BC,28.0,913940,"GRAND RAPIDS, MI",SMB,47846000000.0,47846000000.0,1.0,0.71,718.0,0.0,N,0.0,0.0052,2007-03-31,Q1-2007
CHARTER ONE BK NA/CITIZENS FNCL GROUP,29.0,897273,"CLEVELAND, OH",NAT,45955000000.0,45955000000.0,1.0,0.72,439.0,1.0,N,1.0,0.005,2007-03-31,Q1-2007
COMMERCE BK NA/COMMERCE BC,30.0,363415,"PHILADELPHIA, PA",NAT,42988000000.0,42988000000.0,1.0,0.72,346.0,0.0,N,0.0,0.0047,2007-03-31,Q1-2007
TD BANKNORTH NA/TD BANKNORTH,31.0,497404,"PORTLAND, ME",NAT,41240000000.0,41240000000.0,1.0,0.73,682.0,1.0,N,0.59,0.0045,2007-03-31,Q1-2007
HARRIS NA/HARRIS FC,32.0,75633,"CHICAGO, IL",NAT,40271000000.0,40165000000.0,1.0,0.73,192.0,0.0,N,1.0,0.0044,2007-03-31,Q1-2007
LASALLE BK MIDWEST NA/ABN AMRO N AMER HC,33.0,445843,"TROY, MI",NAT,40144000000.0,39543000000.0,0.99,0.74,267.0,0.0,N,1.0,0.0044,2007-03-31,Q1-2007
FIRST TENNESSEE BK NA MMPHS/FIRST HORIZON NAT CORP,34.0,485559,"MEMPHIS, TN",NAT,38523000000.0,38523000000.0,1.0,0.74,224.0,0.0,N,0.0,0.0042,2007-03-31,Q1-2007
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,35.0,214807,"NEW YORK, NY",SMB,37533000000.0,32118000000.0,0.86,0.75,1.0,4.0,Y,1.0,0.0041,2007-03-31,Q1-2007
CITIZENS BK OF MA/CITIZENS FNCL GROUP,36.0,14409,"BOSTON, MA",SNM,35131000000.0,35131000000.0,1.0,0.75,318.0,1.0,N,1.0,0.0038,2007-03-31,Q1-2007
HUNTINGTON NB/HUNTINGTON BSHRS,37.0,12311,"COLUMBUS, OH",NAT,34490000000.0,34490000000.0,1.0,0.75,491.0,0.0,N,0.0,0.0037,2007-03-31,Q1-2007
COMPASS BK/COMPASS BSHRS,38.0,697633,"BIRMINGHAM, AL",SMB,34379000000.0,34379000000.0,1.0,0.76,444.0,0.0,N,0.0,0.0037,2007-03-31,Q1-2007
CAPITAL ONE NA/CAPITAL ONE FC,39.0,112837,"NEW ORLEANS, LA",NAT,30239000000.0,30239000000.0,1.0,0.76,356.0,0.0,N,0.0,0.0033,2007-03-31,Q1-2007
CAPITAL ONE BK/CAPITAL ONE FC,40.0,2253891,"GLEN ALLEN, VA",SMB,28691000000.0,25994000000.0,0.91,0.76,0.0,2.0,N,0.0,0.0031,2007-03-31,Q1-2007
DISCOVER BK/MORGAN STANLEY,41.0,30810,"GREENWOOD, DE",SNM,25684000000.0,25684000000.0,1.0,0.77,0.0,0.0,N,0.0,0.0028,2007-03-31,Q1-2007
RBC CENTURA BK/ROYAL BK HOLD,42.0,1494240,"RALEIGH, NC",SMB,25479000000.0,25479000000.0,1.0,0.77,341.0,1.0,N,0.99,0.0028,2007-03-31,Q1-2007
MELLON BK NA/MELLON FNCL CORP,43.0,934329,"PITTSBURGH, PA",NAT,25201000000.0,21218000000.0,0.84,0.77,22.0,1.0,N,0.0,0.0027,2007-03-31,Q1-2007
COLONIAL BK NA/COLONIAL BANCGROUP,44.0,570231,"MONTGOMERY, AL",NAT,23018000000.0,23018000000.0,1.0,0.77,326.0,1.0,Y,0.0,0.0025,2007-03-31,Q1-2007
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,45.0,917742,"GREEN BAY, WI",NAT,20175000000.0,20175000000.0,1.0,0.78,352.0,0.0,N,0.0,0.0022,2007-03-31,Q1-2007
SKY BK/SKY FNCL GROUP,46.0,576710,"SALINEVILLE, OH",SMB,17431000000.0,17431000000.0,1.0,0.78,303.0,0.0,N,0.0,0.0019,2007-03-31,Q1-2007
CITIZENS BK NA/CITIZENS FNCL GROUP,47.0,3303298,"ALBANY, NY",NAT,17208000000.0,17208000000.0,1.0,0.78,262.0,1.0,N,1.0,0.0019,2007-03-31,Q1-2007
WEBSTER BK NA/WEBSTER FNCL CORP,48.0,761806,"WATERBURY, CT",NAT,16626000000.0,16626000000.0,1.0,0.78,181.0,1.0,N,0.0,0.0018,2007-03-31,Q1-2007
T D BK USA NA/,49.0,2121196,"NEW YORK, NY",NAT,16443000000.0,16443000000.0,1.0,0.78,1.0,0.0,N,1.0,0.0018,2007-03-31,Q1-2007
ZIONS FIRST NB/ZIONS BC,50.0,276579,"SALT LAKE CITY, UT",NAT,15526000000.0,15525000000.0,1.0,0.79,171.0,0.0,N,0.0,0.0017,2007-03-31,Q1-2007
WELLS FARGO BK NW NA/WELLS FARGO & CO,51.0,688079,"OGDEN, UT",NAT,15003000000.0,15003000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
TCF NB/TCF FC,52.0,266271,"WAYZATA, MN",NAT,14963000000.0,14963000000.0,1.0,0.79,482.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
BANK OF AMERICA RI NA/BANK OF AMER CORP,53.0,3344611,"PROVIDENCE, RI",NAT,14932000000.0,14932000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
BANK OF AMER OR NA/BANK OF AMER CORP,54.0,2867056,"PORTLAND, OR",NAT,14605000000.0,14605000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
CITIZENS BK RI/CITIZENS FNCL GROUP,55.0,1000409,"PROVIDENCE, RI",SNM,14605000000.0,14605000000.0,1.0,0.79,68.0,0.0,N,1.0,0.0016,2007-03-31,Q1-2007
BANK OF AMER CA NA/BANK OF AMER CORP,56.0,1443266,"SAN FRANCISCO, CA",NAT,14545000000.0,14545000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
CITY NB/CITY NAT CORP,57.0,63069,"BEVERLY HILLS, CA",NAT,14466000000.0,14466000000.0,1.0,0.8,72.0,0.0,N,0.0,0.0016,2007-03-31,Q1-2007
INVESTORS B&TC/INVESTORS FNCL SVC CORP,58.0,911807,"BOSTON, MA",SMB,14206000000.0,14195000000.0,1.0,0.8,0.0,0.0,Y,0.0,0.0015,2007-03-31,Q1-2007
BANK OF OK NA/BOK FC,59.0,339858,"TULSA, OK",NAT,14069000000.0,13465000000.0,0.96,0.8,80.0,0.0,N,0.0,0.0015,2007-03-31,Q1-2007
COMMERCE BK NA/COMMERCE BSHRS,60.0,601050,"KANSAS CITY, MO",NAT,13927000000.0,13927000000.0,1.0,0.8,169.0,0.0,N,0.0,0.0015,2007-03-31,Q1-2007
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,61.0,491224,"RALEIGH, NC",SNM,13384000000.0,13384000000.0,1.0,0.8,334.0,0.0,N,0.0,0.0015,2007-03-31,Q1-2007
FROST NB/CULLEN/FROST BKR,62.0,682563,"SAN ANTONIO, TX",NAT,13233000000.0,13233000000.0,1.0,0.8,123.0,0.0,N,0.0,0.0014,2007-03-31,Q1-2007
BANCO POPULAR N AMER/POPULAR,63.0,2736291,"NEW YORK, NY",SMB,12851000000.0,12851000000.0,1.0,0.81,130.0,0.0,Y,1.0,0.0014,2007-03-31,Q1-2007
VALLEY NB/VALLEY NBC,64.0,229801,"PASSAIC, NJ",NAT,12274000000.0,12274000000.0,1.0,0.81,161.0,0.0,N,0.0,0.0013,2007-03-31,Q1-2007
FIRST HAWAIIAN BK/BANCWEST CORP,65.0,980661,"HONOLULU, HI",SNM,12259000000.0,11544000000.0,0.94,0.81,62.0,0.0,Y,0.99,0.0013,2007-03-31,Q1-2007
BANCORPSOUTH BK/BANCORPSOUTH,66.0,606046,"TUPELO, MS",SNM,12107000000.0,12107000000.0,1.0,0.81,262.0,0.0,N,0.0,0.0013,2007-03-31,Q1-2007
FIRST REPUBLIC BK/,67.0,131360,"LAS VEGAS, NV",SNM,11698000000.0,11698000000.0,1.0,0.81,41.0,0.0,N,0.0,0.0013,2007-03-31,Q1-2007
CHARLES SCHWAB BK NA/CHARLES SCHWAB CORP,68.0,3150447,"RENO, NV",NAT,11523000000.0,11523000000.0,1.0,0.81,0.0,0.0,N,0.0,0.0012,2007-03-31,Q1-2007
STERLING SVG BK/STERLING FC,69.0,741871,"SPOKANE, WA",SNM,11110000000.0,11110000000.0,1.0,0.81,41.0,0.0,N,0.0,0.0012,2007-03-31,Q1-2007
EAST WEST BK/EAST WEST BC,70.0,197478,"PASADENA, CA",SMB,10651000000.0,10641000000.0,1.0,0.81,58.0,1.0,N,0.0,0.0012,2007-03-31,Q1-2007
WHITNEY NB/WHITNEY HC,71.0,873138,"NEW ORLEANS, LA",NAT,10572000000.0,10572000000.0,1.0,0.82,170.0,1.0,N,0.0,0.0011,2007-03-31,Q1-2007
BANK OF HAWAII/BANK OF HAWAII CORP,72.0,795968,"HONOLULU, HI",SMB,10539000000.0,9815000000.0,0.93,0.82,83.0,1.0,Y,0.0,0.0011,2007-03-31,Q1-2007
UNITED STATES TC NA/CHARLES SCHWAB CORP,73.0,2333412,"NEW YORK, NY",NAT,10451000000.0,10413000000.0,1.0,0.82,23.0,0.0,Y,0.0,0.0011,2007-03-31,Q1-2007
FIRST BK/FIRST BKS,74.0,169653,"SAINT LOUIS, MO",SMB,10344000000.0,10344000000.0,1.0,0.82,200.0,0.0,N,0.0,0.0011,2007-03-31,Q1-2007
FIRSTMERIT BK NA/FIRSTMERIT CORP,75.0,67311,"AKRON, OH",NAT,10336000000.0,10336000000.0,1.0,0.82,203.0,0.0,N,0.0,0.0011,2007-03-31,Q1-2007
UNITED CMRL BK/UCBH HOLD,76.0,43173,"SAN FRANCISCO, CA",SNM,10291000000.0,9671000000.0,0.94,0.82,57.0,1.0,N,0.0,0.0011,2007-03-31,Q1-2007
CALIFORNIA B&TC/ZIONS BC,77.0,837260,"SAN DIEGO, CA",SNM,10269000000.0,10269000000.0,1.0,0.82,101.0,0.0,Y,0.0,0.0011,2007-03-31,Q1-2007
AMEGY BK NA/ZIONS BC,78.0,676656,"HOUSTON, TX",NAT,10043000000.0,10043000000.0,1.0,0.82,84.0,0.0,N,0.0,0.0011,2007-03-31,Q1-2007
WILMINGTON TC/WILMINGTON TR CORP,79.0,272218,"WILMINGTON, DE",SNM,9818000000.0,9818000000.0,1.0,0.82,62.0,0.0,N,0.0,0.0011,2007-03-31,Q1-2007
CORUS BK NA/CORUS BSHRS,80.0,259031,"CHICAGO, IL",NAT,9589000000.0,9589000000.0,1.0,0.83,13.0,0.0,N,0.0,0.001,2007-03-31,Q1-2007
NORTHERN TR NA/NORTHERN TR CORP,81.0,665931,"MIAMI, FL",NAT,9441000000.0,9441000000.0,1.0,0.83,61.0,0.0,Y,0.0,0.001,2007-03-31,Q1-2007
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,82.0,1001152,"LAREDO, TX",SNM,9414000000.0,9414000000.0,1.0,0.83,206.0,0.0,N,0.0,0.001,2007-03-31,Q1-2007
ARVEST BK/ARVEST BK GROUP,83.0,311845,"FAYETTEVILLE, AR",SMB,9182000000.0,9182000000.0,1.0,0.83,216.0,0.0,N,0.0,0.001,2007-03-31,Q1-2007
WF NB SOUTH CENTRAL/WELLS FARGO & CO,84.0,2362458,"FARIBAULT, MN",NAT,8861000000.0,8861000000.0,1.0,0.83,0.0,0.0,N,0.0,0.001,2007-03-31,Q1-2007
TRUSTMARK NB/TRUSTMARK CORP,85.0,342634,"JACKSON, MS",NAT,8748000000.0,8748000000.0,1.0,0.83,161.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
CATHAY BK/CATHAY GENERAL BC,86.0,595869,"LOS ANGELES, CA",SNM,8675000000.0,8675000000.0,1.0,0.83,56.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
CAROLINA FIRST BK/SOUTH FNCL GROUP,87.0,310727,"GREENVILLE, SC",SNM,8668000000.0,8668000000.0,1.0,0.83,100.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
TEXAS ST BK/TEXAS RGNL BSHRS,88.0,1017658,"MCALLEN, TX",SMB,8650000000.0,8650000000.0,1.0,0.83,77.0,0.0,N,1.0,0.0009,2007-03-31,Q1-2007
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,89.0,320119,"NEW YORK, NY",SNM,8607000000.0,7332000000.0,0.85,0.83,6.0,0.0,Y,0.0,0.0009,2007-03-31,Q1-2007
MERCANTILE-SAFE DEPOSIT & TC/PNC FNCL SVC GROUP,90.0,208927,"BALTIMORE, MD",SNM,8572000000.0,8572000000.0,1.0,0.83,63.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
FIRST MIDWEST BK/FIRST MIDWEST BC,91.0,1007846,"ITASCA, IL",SMB,8186000000.0,8186000000.0,1.0,0.84,100.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
OLD NB/OLD NAT BANCORP,92.0,208244,"EVANSVILLE, IN",NAT,8185000000.0,8185000000.0,1.0,0.84,133.0,0.0,N,0.0,0.0009,2007-03-31,Q1-2007
MELLON TR OF NEW ENGLAND NA/MELLON FNCL CORP,93.0,44602,"BOSTON, MA",NAT,7821000000.0,7821000000.0,1.0,0.84,1.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
FIRST NB OF OMAHA/LAURITZEN CORP,94.0,527954,"OMAHA, NE",NAT,7707000000.0,7707000000.0,1.0,0.84,29.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
MB FNCL BK NA/M B FNCL,95.0,656733,"CHICAGO, IL",NAT,7461000000.0,7461000000.0,1.0,0.84,62.0,0.0,Y,0.0,0.0008,2007-03-31,Q1-2007
CITIZENS BK/CITIZENS BKG CORP,96.0,222147,"FLINT, MI",SMB,7451000000.0,7451000000.0,1.0,0.84,174.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
PACIFIC CAP BK NA/PACIFIC CAP BC,97.0,785062,"SANTA BARBARA, CA",NAT,7426000000.0,7426000000.0,1.0,0.84,56.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
UMPQUA BK/UMPQUA HC,98.0,143662,"ROSEBURG, OR",SNM,7325000000.0,7325000000.0,1.0,0.84,135.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
METLIFE BK NA/METLIFE,99.0,2777650,"BRIDGEWATER, NJ",NAT,7188000000.0,7188000000.0,1.0,0.84,1.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
GREATER BAY BK NA/GREATER BAY BC,100.0,1156539,"PALO ALTO, CA",NAT,6939000000.0,6939000000.0,1.0,0.84,45.0,0.0,N,0.0,0.0008,2007-03-31,Q1-2007
UMB BK NA/UMB FC,101.0,936855,"KANSAS CITY, MO",NAT,6573000000.0,6573000000.0,1.0,0.84,118.0,0.0,N,0.0,0.0007,2007-03-31,Q1-2007
PROSPERITY BK/PROSPERITY BSHRS,102.0,664756,"EL CAMPO, TX",SNM,6315000000.0,6315000000.0,1.0,0.84,142.0,0.0,N,0.0,0.0007,2007-03-31,Q1-2007
COLUMBUS B&TC/SYNOVUS FC,103.0,395238,"COLUMBUS, GA",SNM,6177000000.0,6177000000.0,1.0,0.85,21.0,1.0,N,0.0,0.0007,2007-03-31,Q1-2007
UNITED CMNTY BK/UNITED CMNTY BK,104.0,1017939,"BLAIRSVILLE, GA",SNM,6056000000.0,6056000000.0,1.0,0.85,77.0,0.0,N,0.0,0.0007,2007-03-31,Q1-2007
CITIZENS BUS BK/CVB FC,105.0,933966,"ONTARIO, CA",SNM,5987000000.0,5987000000.0,1.0,0.85,41.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,106.0,93721,"COLUMBIA, SC",SNM,5961000000.0,5961000000.0,1.0,0.85,166.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
PROVIDENT BK OF MD/PROVIDENT BSHRS CORP,107.0,437521,"BALTIMORE, MD",SNM,5959000000.0,5959000000.0,1.0,0.85,149.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
OCEAN BK/OCEAN BSHRS,108.0,663834,"MIAMI, FL",SNM,5911000000.0,5911000000.0,1.0,0.85,22.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,109.0,101019,"NEW YORK, NY",SNM,5897000000.0,5619000000.0,0.95,0.85,12.0,0.0,Y,0.97,0.0006,2007-03-31,Q1-2007
FIRST NB OF PA/FNB CORP,110.0,379920,"GREENVILLE, PA",NAT,5845000000.0,5845000000.0,1.0,0.85,173.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,111.0,42420,"INDIANA, PA",SNM,5807000000.0,5807000000.0,1.0,0.85,121.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
CALIFORNIA NB/FBOP CORP,112.0,2643438,"LOS ANGELES, CA",NAT,5680000000.0,5680000000.0,1.0,0.85,64.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
MERCANTLE BK/SOUTH FNCL GROUP,113.0,1396652,"ORLANDO, FL",SNM,5639000000.0,5639000000.0,1.0,0.85,61.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
NATIONAL BK OF AZ/ZIONS BC,114.0,1004368,"TUCSON, AZ",NAT,5523000000.0,5523000000.0,1.0,0.85,100.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
CENTRAL PACIFIC BK/CENTRAL PACIFIC FNCL CORP,115.0,701062,"HONOLULU, HI",SNM,5501000000.0,5501000000.0,1.0,0.85,37.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
NATIONAL PENN BK/NATIONAL PENN BSHRS,116.0,802110,"BOYERTOWN, PA",NAT,5485000000.0,5485000000.0,1.0,0.85,83.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
IRWIN UNION B&TC/IRWIN FC,117.0,130943,"COLUMBUS, IN",SMB,5431000000.0,5138000000.0,0.95,0.85,23.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
SILICON VALLEY BK/SVB FNCL GRP,118.0,802866,"SANTA CLARA, CA",SMB,5383000000.0,5383000000.0,1.0,0.85,23.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
FULTON BK/FULTON FNCL CORP,119.0,474919,"LANCASTER, PA",SNM,5338000000.0,5338000000.0,1.0,0.85,86.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
PACIFIC WESTERN BK/WJR CORP,120.0,494261,"SAN DIEGO, CA",SNM,5331000000.0,5331000000.0,1.0,0.86,176.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
PACIFIC WESTERN BK/EGGEMEYER ADVIS CORP,120.0,494261,"SAN DIEGO, CA",SNM,0.0,0.0,,,0.0,0.0,.,,0.0,2007-03-31,Q1-2007
AMCORE BK NA/AMCORE FNCL,121.0,938840,"ROCKFORD, IL",NAT,5229000000.0,5229000000.0,1.0,0.86,72.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
SIGNATURE BK/,122.0,2942690,"NEW YORK, NY",SNM,5186000000.0,5186000000.0,1.0,0.86,7.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
REPUBLIC BK/CITIZENS BKG CORP,123.0,1003848,"LANSING, MI",SNM,5186000000.0,5186000000.0,1.0,0.86,80.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
NBT BK NA/NBT BC,124.0,702117,"NORWICH, NY",NAT,5082000000.0,5082000000.0,1.0,0.86,123.0,0.0,N,0.0,0.0006,2007-03-31,Q1-2007
RABOBANK NA/RABOBANK INTL HOLD BV,125.0,877369,"EL CENTRO, CA",NAT,5078000000.0,5078000000.0,1.0,0.86,43.0,0.0,N,1.0,0.0006,2007-03-31,Q1-2007
COMMERCEBANK NA/COMMERCEBANK HC,126.0,83638,"CORAL GABLES, FL",NAT,5038000000.0,5038000000.0,1.0,0.86,13.0,0.0,Y,0.99,0.0005,2007-03-31,Q1-2007
COMMERCE BK NORTH/COMMERCE BC,127.0,782904,"RAMSEY, NJ",SNM,5001000000.0,5001000000.0,1.0,0.86,10.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
BARCLAYS BK DE/BARCLAYS GROUP US,128.0,2980209,"WILMINGTON, DE",SNM,4941000000.0,4941000000.0,1.0,0.86,0.0,0.0,N,1.0,0.0005,2007-03-31,Q1-2007
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,129.0,659855,"BILLINGS, MT",SMB,4931000000.0,4931000000.0,1.0,0.86,66.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
FIRST CHARTER BK/FIRST CHARTER CORP,130.0,45627,"CHARLOTTE, NC",SMB,4879000000.0,4879000000.0,1.0,0.86,61.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
U S BK NA ND/U S BC,131.0,2582023,"FARGO, ND",NAT,4763000000.0,4763000000.0,1.0,0.86,1.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
WESTAMERICA BK/WESTAMERICA BC,132.0,697763,"SAN RAFAEL, CA",SMB,4705000000.0,4705000000.0,1.0,0.86,88.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
AMALGAMATED BK/UNITE HERE,133.0,661308,"NEW YORK, NY",SNM,4583000000.0,4583000000.0,1.0,0.86,11.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
COMMUNITY BK NA/COMMUNITY BK SYS,134.0,202907,"CANTON, NY",NAT,4543000000.0,4543000000.0,1.0,0.86,129.0,0.0,N,0.0,0.0005,2007-03-31,Q1-2007
