Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
COUNTRYWIDE BK NA/COUNTRYWIDE FC,16.0,1469211,"ALEXANDRIA, VA",NAT,73116000000.0,73116000000.0,1.0,0.6,2.0,0.0,N,0.0,0.0089,2005-12-31,Q4-2005
LASALLE BK NA/ABN AMRO N AMER HC,17.0,455534,"CHICAGO, IL",NAT,71061000000.0,71061000000.0,1.0,0.6,133.0,1.0,N,1.0,0.0087,2005-12-31,Q4-2005
NATIONAL CITY BK/NATIONAL CITY CORP,18.0,259518,"CLEVELAND, OH",NAT,69482000000.0,69120000000.0,0.99,0.61,417.0,0.0,Y,0.0,0.0085,2005-12-31,Q4-2005
BANK OF AMER NA USA/BANK OF AMER CORP,19.0,1417557,"PHOENIX, AZ",NAT,62983000000.0,62983000000.0,1.0,0.62,0.0,0.0,N,0.0,0.0077,2005-12-31,Q4-2005
MBNA AMERICA BK NA/MBNA CORP,20.0,1830035,"WILMINGTON, DE",NAT,58517000000.0,47724000000.0,0.82,0.63,2.0,1.0,N,0.0,0.0072,2005-12-31,Q4-2005
FIFTH THIRD BK/FIFTH THIRD BC,21.0,723112,"CINCINNATI, OH",SMB,57613000000.0,57613000000.0,1.0,0.63,406.0,1.0,N,0.0,0.007,2005-12-31,Q4-2005
NORTH FORK BK/NORTH FORK BC,22.0,332907,"MATTITUCK, NY",SNM,57045000000.0,57045000000.0,1.0,0.64,352.0,0.0,N,0.0,0.007,2005-12-31,Q4-2005
BANK OF THE WEST/BANCWEST CORP,23.0,804963,"SAN FRANCISCO, CA",SNM,55158000000.0,55158000000.0,1.0,0.65,699.0,0.0,Y,0.99,0.0067,2005-12-31,Q4-2005
MANUFACTURERS & TRADERS TC/M&T BK CORP,24.0,501105,"BUFFALO, NY",SMB,54391000000.0,54391000000.0,1.0,0.65,705.0,1.0,Y,0.22,0.0066,2005-12-31,Q4-2005
COMERICA BK/COMERICA,25.0,60143,"DETROIT, MI",SMB,53577000000.0,51975000000.0,0.97,0.66,412.0,1.0,N,0.0,0.0066,2005-12-31,Q4-2005
AMSOUTH BK/AMSOUTH BC,26.0,245333,"BIRMINGHAM, AL",SMB,52570000000.0,52570000000.0,1.0,0.67,704.0,0.0,N,0.0,0.0064,2005-12-31,Q4-2005
UNION BK OF CA NA/UNIONBANCAL CORP,27.0,212465,"SAN FRANCISCO, CA",NAT,48679000000.0,46915000000.0,0.96,0.67,323.0,6.0,Y,0.62,0.006,2005-12-31,Q4-2005
FIFTH THIRD BK/FIFTH THIRD BC,28.0,913940,"GRAND RAPIDS, MI",SMB,47605000000.0,47605000000.0,1.0,0.68,705.0,0.0,N,0.0,0.0058,2005-12-31,Q4-2005
NORTHERN TC/NORTHERN TR CORP,29.0,210434,"CHICAGO, IL",SMB,44865000000.0,31318000000.0,0.7,0.69,17.0,2.0,Y,0.0,0.0055,2005-12-31,Q4-2005
CITIBANK SD NA/CITIGROUP,30.0,486752,"SIOUX FALLS, SD",NAT,44011000000.0,44011000000.0,1.0,0.69,0.0,0.0,N,0.0,0.0054,2005-12-31,Q4-2005
CHARTER ONE BK NA/CITIZENS FNCL GROUP,31.0,897273,"CLEVELAND, OH",NAT,41397000000.0,41397000000.0,1.0,0.7,424.0,1.0,N,1.0,0.0051,2005-12-31,Q4-2005
M&I MARSHALL & ILSLEY BK/MARSHALL & ILSLEY CORP,32.0,983448,"MILWAUKEE, WI",SMB,38901000000.0,38901000000.0,1.0,0.7,253.0,0.0,N,0.0,0.0048,2005-12-31,Q4-2005
LASALLE BK MIDWEST NA/ABN AMRO N AMER HC,33.0,445843,"TROY, MI",NAT,38640000000.0,37529000000.0,0.97,0.7,279.0,0.0,N,1.0,0.0047,2005-12-31,Q4-2005
FIRST TENNESSEE BK NA MMPHS/FIRST HORIZON NAT CORP,34.0,485559,"MEMPHIS, TN",NAT,36293000000.0,36293000000.0,1.0,0.71,254.0,0.0,N,0.0,0.0044,2005-12-31,Q4-2005
COMMERCE BK NA/COMMERCE BC,35.0,363415,"PHILADELPHIA, PA",NAT,34737000000.0,34737000000.0,1.0,0.71,279.0,0.0,N,0.0,0.0042,2005-12-31,Q4-2005
HARRIS NA/HARRIS FC,36.0,75633,"CHICAGO, IL",NAT,34507000000.0,34383000000.0,1.0,0.72,149.0,0.0,N,1.0,0.0042,2005-12-31,Q4-2005
CITIZENS BK OF MA/CITIZENS FNCL GROUP,37.0,14409,"BOSTON, MA",SNM,34500000000.0,34500000000.0,1.0,0.72,315.0,1.0,N,1.0,0.0042,2005-12-31,Q4-2005
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,38.0,214807,"NEW YORK, NY",SMB,33675000000.0,28406000000.0,0.84,0.73,1.0,6.0,Y,1.0,0.0041,2005-12-31,Q4-2005
HUNTINGTON NB/HUNTINGTON BSHRS,39.0,12311,"COLUMBUS, OH",NAT,32414000000.0,32414000000.0,1.0,0.73,437.0,0.0,Y,0.0,0.004,2005-12-31,Q4-2005
TD BANKNORTH NA/TD BANKNORTH,40.0,497404,"PORTLAND, ME",NAT,32082000000.0,32082000000.0,1.0,0.73,474.0,0.0,N,0.56,0.0039,2005-12-31,Q4-2005
COMPASS BK/COMPASS BSHRS,41.0,697633,"BIRMINGHAM, AL",SMB,30786000000.0,30786000000.0,1.0,0.74,408.0,0.0,N,0.0,0.0038,2005-12-31,Q4-2005
HIBERNIA NB/CAPITAL ONE FC,42.0,112837,"NEW ORLEANS, LA",NAT,29708000000.0,29708000000.0,1.0,0.74,303.0,0.0,N,0.0,0.0036,2005-12-31,Q4-2005
CAPITAL ONE BK/CAPITAL ONE FC,43.0,2253891,"GLEN ALLEN, VA",SMB,28984000000.0,26218000000.0,0.9,0.75,0.0,2.0,N,0.0,0.0035,2005-12-31,Q4-2005
NATIONAL CITY BK IN/NATIONAL CITY CORP,44.0,362445,"INDIANAPOLIS, IN",NAT,26271000000.0,26271000000.0,1.0,0.75,218.0,0.0,N,0.0,0.0032,2005-12-31,Q4-2005
NATIONAL CITY BK MW/NATIONAL CITY CORP,45.0,42541,"BANNOCKBURN, IL",NAT,25304000000.0,25304000000.0,1.0,0.75,458.0,0.0,N,0.0,0.0031,2005-12-31,Q4-2005
MELLON BK NA/MELLON FNCL CORP,46.0,934329,"PITTSBURGH, PA",NAT,25026000000.0,22901000000.0,0.92,0.75,26.0,1.0,Y,0.0,0.0031,2005-12-31,Q4-2005
DISCOVER BK/MORGAN STANLEY,47.0,30810,"GREENWOOD, DE",SNM,23662000000.0,23662000000.0,1.0,0.76,0.0,0.0,N,0.0,0.0029,2005-12-31,Q4-2005
BRANCH B&TC OF VA/BB&T CORP,48.0,969723,"RICHMOND, VA",SNM,22506000000.0,22506000000.0,1.0,0.76,523.0,0.0,N,0.0,0.0028,2005-12-31,Q4-2005
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,49.0,917742,"GREEN BAY, WI",NAT,21830000000.0,21830000000.0,1.0,0.76,332.0,0.0,N,0.0,0.0027,2005-12-31,Q4-2005
COLONIAL BK NA/COLONIAL BANCGROUP,50.0,570231,"MONTGOMERY, AL",NAT,21397000000.0,21397000000.0,1.0,0.77,303.0,1.0,Y,0.0,0.0026,2005-12-31,Q4-2005
RBC CENTURA BK/ROYAL BK HOLD,51.0,1494240,"ROCKY MOUNT, NC",SMB,20310000000.0,20310000000.0,1.0,0.77,273.0,1.0,N,0.99,0.0025,2005-12-31,Q4-2005
WELLS FARGO BK NORTHWEST NA/WELLS FARGO & CO,52.0,688079,"OGDEN, UT",NAT,18980000000.0,18980000000.0,1.0,0.77,0.0,0.0,N,0.0,0.0023,2005-12-31,Q4-2005
WEBSTER BK NA/WEBSTER FNCL CORP,53.0,761806,"WATERBURY, CT",NAT,17590000000.0,17590000000.0,1.0,0.77,155.0,1.0,N,0.0,0.0022,2005-12-31,Q4-2005
CITIBANK NV NA/CITIGROUP,54.0,455365,"LAS VEGAS, NV",NAT,16548000000.0,16548000000.0,1.0,0.77,0.0,0.0,N,0.0,0.002,2005-12-31,Q4-2005
CITIZENS BK NA/CITIZENS FNCL GROUP,55.0,3303298,"ALBANY, NY",NAT,16316000000.0,16316000000.0,1.0,0.78,262.0,0.0,N,1.0,0.002,2005-12-31,Q4-2005
SKY BK/SKY FNCL GROUP,56.0,576710,"SALINEVILLE, OH",SMB,15483000000.0,15483000000.0,1.0,0.78,298.0,0.0,N,0.0,0.0019,2005-12-31,Q4-2005
NATIONAL CITY BK OF PA/NATIONAL CITY CORP,57.0,178020,"PITTSBURGH, PA",NAT,14471000000.0,14471000000.0,1.0,0.78,215.0,1.0,N,0.0,0.0018,2005-12-31,Q4-2005
CITY NB/CITY NAT CORP,58.0,63069,"BEVERLY HILLS, CA",NAT,14398000000.0,14398000000.0,1.0,0.78,70.0,0.0,N,0.0,0.0018,2005-12-31,Q4-2005
TCF NB/TCF FC,59.0,266271,"WAYZATA, MN",NAT,13465000000.0,13465000000.0,1.0,0.78,420.0,0.0,N,0.0,0.0016,2005-12-31,Q4-2005
CITIZENS BK RI/CITIZENS FNCL GROUP,60.0,1000409,"PROVIDENCE, RI",SNM,13416000000.0,13416000000.0,1.0,0.79,68.0,0.0,N,1.0,0.0016,2005-12-31,Q4-2005
BANK OF OK NA/BOK FC,61.0,339858,"TULSA, OK",NAT,12989000000.0,12755000000.0,0.98,0.79,78.0,0.0,N,0.0,0.0016,2005-12-31,Q4-2005
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,62.0,491224,"RALEIGH, NC",SNM,12710000000.0,12710000000.0,1.0,0.79,356.0,0.0,N,0.0,0.0016,2005-12-31,Q4-2005
ZIONS FIRST NB/ZIONS BC,63.0,276579,"SALT LAKE CITY, UT",NAT,12668000000.0,12657000000.0,1.0,0.79,148.0,0.0,N,0.0,0.0015,2005-12-31,Q4-2005
COMMERCE BK NA/COMMERCE BSHRS,64.0,601050,"KANSAS CITY, MO",NAT,12480000000.0,12480000000.0,1.0,0.79,159.0,0.0,N,0.0,0.0015,2005-12-31,Q4-2005
VALLEY NB/VALLEY NBC,65.0,229801,"PASSAIC, NJ",NAT,12400000000.0,12400000000.0,1.0,0.79,162.0,0.0,N,0.0,0.0015,2005-12-31,Q4-2005
INVESTORS B&TC/INVESTORS FNCL SVC CORP,66.0,911807,"BOSTON, MA",SNM,12101000000.0,12101000000.0,1.0,0.79,0.0,0.0,Y,0.0,0.0015,2005-12-31,Q4-2005
BANCO POPULAR NORTH AMER/POPULAR,67.0,2736291,"NEW YORK, NY",SMB,12003000000.0,12003000000.0,1.0,0.8,107.0,0.0,Y,1.0,0.0015,2005-12-31,Q4-2005
FROST NB/CULLEN/FROST BKR,68.0,682563,"SAN ANTONIO, TX",NAT,11816000000.0,11816000000.0,1.0,0.8,91.0,0.0,N,0.0,0.0014,2005-12-31,Q4-2005
BANCORPSOUTH BK/BANCORPSOUTH,69.0,606046,"TUPELO, MS",SNM,11774000000.0,11774000000.0,1.0,0.8,264.0,0.0,N,0.0,0.0014,2005-12-31,Q4-2005
FIRST HAWAIIAN BK/BANCWEST CORP,70.0,980661,"HONOLULU, HI",SNM,11596000000.0,11061000000.0,0.95,0.8,61.0,0.0,Y,0.99,0.0014,2005-12-31,Q4-2005
CALIFORNIA B&TC/ZIONS BC,71.0,837260,"SAN DIEGO, CA",SNM,10896000000.0,10896000000.0,1.0,0.8,98.0,0.0,Y,0.0,0.0013,2005-12-31,Q4-2005
MERRILL LYNCH B&TC/MERRILL LYNCH & CO,72.0,324902,"PLAINSBORO TOWNSHIP, NJ",SNM,10502000000.0,10502000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0013,2005-12-31,Q4-2005
TD WATERHOUSE BK NA/,73.0,2121196,"JERSEY CITY, NJ",NAT,10449000000.0,10449000000.0,1.0,0.8,1.0,0.0,N,1.0,0.0013,2005-12-31,Q4-2005
BANK OF HAWAII/BANK OF HAWAII CORP,74.0,795968,"HONOLULU, HI",SMB,10235000000.0,9535000000.0,0.93,0.81,84.0,1.0,Y,0.0,0.0013,2005-12-31,Q4-2005
FIRSTMERIT BK NA/FIRSTMERIT CORP,75.0,67311,"AKRON, OH",NAT,10151000000.0,10151000000.0,1.0,0.81,191.0,0.0,N,0.0,0.0012,2005-12-31,Q4-2005
WHITNEY NB/WHITNEY HC,76.0,873138,"NEW ORLEANS, LA",NAT,10096000000.0,10096000000.0,1.0,0.81,156.0,1.0,N,0.0,0.0012,2005-12-31,Q4-2005
BANK OF AMERICA RI NA/BANK OF AMER CORP,77.0,3344611,"PROVIDENCE, RI",NAT,9762000000.0,9762000000.0,1.0,0.81,0.0,0.0,N,0.0,0.0012,2005-12-31,Q4-2005
NATIONAL CITY BK/NATIONAL CITY CORP,78.0,374149,"LOUISVILLE, KY",NAT,9519000000.0,9519000000.0,1.0,0.81,121.0,0.0,N,0.0,0.0012,2005-12-31,Q4-2005
MELLON TR OF NEW ENGLAND NA/MELLON FNCL CORP,79.0,44602,"BOSTON, MA",NAT,9361000000.0,9361000000.0,1.0,0.81,1.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
AMEGY BK NA/ZIONS BC,80.0,676656,"HOUSTON, TX",NAT,9352000000.0,9329000000.0,1.0,0.81,86.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
FIRST REPUBLIC BK/,81.0,131360,"LAS VEGAS, NV",SNM,9329000000.0,9329000000.0,1.0,0.81,29.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
BANK OF AMER OR NA/BANK OF AMER CORP,82.0,2867056,"PORTLAND, OR",NAT,9190000000.0,9190000000.0,1.0,0.81,0.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
WILMINGTON TC/WILMINGTON TR CORP,83.0,272218,"WILMINGTON, DE",SNM,9186000000.0,9186000000.0,1.0,0.82,62.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
FIRST BK/FIRST BK,84.0,169653,"SAINT LOUIS, MO",SMB,9147000000.0,9147000000.0,1.0,0.82,183.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,85.0,320119,"NEW YORK, NY",SNM,9106000000.0,7899000000.0,0.87,0.82,6.0,0.0,Y,1.0,0.0011,2005-12-31,Q4-2005
CAROLINA FIRST BK/SOUTH FNCL GROUP,86.0,310727,"GREENVILLE, SC",SNM,9022000000.0,9021000000.0,1.0,0.82,102.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
HUDSON UNITED BK/HUDSON UNITED BC,87.0,919308,"MAHWAH, NJ",SNM,8786000000.0,8786000000.0,1.0,0.82,223.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,88.0,1001152,"LAREDO, TX",SNM,8780000000.0,8780000000.0,1.0,0.82,163.0,0.0,N,0.0,0.0011,2005-12-31,Q4-2005
OLD NB/OLD NAT BANCORP,89.0,208244,"EVANSVILLE, IN",NAT,8340000000.0,8340000000.0,1.0,0.82,176.0,0.0,N,0.0,0.001,2005-12-31,Q4-2005
EAST WEST BK/EAST WEST BC,90.0,197478,"SAN MARINO, CA",SMB,8269000000.0,8269000000.0,1.0,0.82,53.0,0.0,N,0.0,0.001,2005-12-31,Q4-2005
CORUS BK NA/CORUS BSHRS,91.0,259031,"CHICAGO, IL",NAT,8260000000.0,8260000000.0,1.0,0.82,13.0,0.0,N,0.0,0.001,2005-12-31,Q4-2005
TRUSTMARK NB/TRUSTMARK CORP,92.0,342634,"JACKSON, MS",NAT,8239000000.0,8239000000.0,1.0,0.83,152.0,0.0,N,0.0,0.001,2005-12-31,Q4-2005
ARVEST BK/ARVEST BK GROUP,93.0,311845,"FAYETTEVILLE, AR",SMB,8159000000.0,8159000000.0,1.0,0.83,210.0,0.0,N,0.0,0.001,2005-12-31,Q4-2005
UNITED CMRL BK/UCBH HOLD,94.0,43173,"SAN FRANCISCO, CA",SNM,7955000000.0,7553000000.0,0.95,0.83,41.0,1.0,Y,0.0,0.001,2005-12-31,Q4-2005
STERLING SVG BK/STERLING FC,95.0,741871,"SPOKANE, WA",SNM,7557000000.0,7557000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0009,2005-12-31,Q4-2005
UNITED STATES TC OF NY/CHARLES SCHWAB CORP,96.0,2333412,"NEW YORK, NY",SMB,7512000000.0,7501000000.0,1.0,0.83,4.0,0.0,Y,0.0,0.0009,2005-12-31,Q4-2005
CITIZENS BK/CITIZENS BKG CORP,97.0,222147,"FLINT, MI",SMB,7353000000.0,7353000000.0,1.0,0.83,188.0,0.0,N,0.0,0.0009,2005-12-31,Q4-2005
FIRST MIDWEST BK/FIRST MIDWEST BC,98.0,1007846,"ITASCA, IL",SMB,7174000000.0,7174000000.0,1.0,0.83,70.0,0.0,N,0.0,0.0009,2005-12-31,Q4-2005
MERCANTILE-SAFE DEPOSIT & TC/MERCANTILE BSHRS CORP,99.0,208927,"BALTIMORE, MD",SNM,7157000000.0,7157000000.0,1.0,0.83,56.0,0.0,N,0.0,0.0009,2005-12-31,Q4-2005
UMB BK NA/UMB FC,100.0,936855,"KANSAS CITY, MO",NAT,7094000000.0,7094000000.0,1.0,0.83,109.0,0.0,N,0.0,0.0009,2005-12-31,Q4-2005
PACIFIC CAP BK NA/PACIFIC CAP BC,101.0,785062,"SANTA BARBARA, CA",NAT,6871000000.0,6871000000.0,1.0,0.83,55.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
CHARLES SCHWAB BK NA/CHARLES SCHWAB CORP,102.0,3150447,"RENO, NV",NAT,6830000000.0,6830000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
METLIFE BK NA/METLIFE,103.0,2777650,"BRIDGEWATER, NJ",NAT,6775000000.0,6775000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
BRANCH BKG&TC OF SC/BB&T CORP,104.0,392228,"GREENVILLE, SC",SNM,6763000000.0,6763000000.0,1.0,0.84,94.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
CITIBANK USA NA/CITIGROUP,105.0,112855,"SIOUX FALLS, SD",NAT,6725000000.0,6725000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
GREATER BAY BK NA/GREATER BAY BC,106.0,1156539,"PALO ALTO, CA",NAT,6664000000.0,6664000000.0,1.0,0.84,43.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
TEXAS ST BK/TEXAS RGNL BSHRS,107.0,1017658,"MCALLEN, TX",SMB,6580000000.0,6580000000.0,1.0,0.84,81.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
FIRST NB OF OMAHA/LAURITZEN CORP,108.0,527954,"OMAHA, NE",NAT,6574000000.0,6574000000.0,1.0,0.84,28.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
CATHAY BK/CATHAY GENERAL BC,109.0,595869,"LOS ANGELES, CA",SNM,6363000000.0,6363000000.0,1.0,0.84,43.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
IRWIN UNION B&TC/IRWIN FC,110.0,130943,"COLUMBUS, IN",SMB,6180000000.0,5914000000.0,0.96,0.84,22.0,0.0,N,0.0,0.0008,2005-12-31,Q4-2005
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,111.0,101019,"NEW YORK, NY",SNM,6129000000.0,5811000000.0,0.95,0.84,8.0,0.0,Y,0.97,0.0007,2005-12-31,Q4-2005
PROVIDENT BK OF MD/PROVIDENT BSHRS CORP,112.0,437521,"BALTIMORE, MD",SNM,6095000000.0,6095000000.0,1.0,0.84,150.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
REPUBLIC BK/REPUBLIC BC,113.0,1003848,"LANSING, MI",SNM,6063000000.0,6063000000.0,1.0,0.84,48.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,114.0,42420,"INDIANA, PA",SNM,5937000000.0,5937000000.0,1.0,0.84,111.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
MERCANTLE BK/SOUTH FNCL GROUP,115.0,1396652,"ORLANDO, FL",SNM,5705000000.0,5705000000.0,1.0,0.84,61.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
OCEAN BK/OCEAN BSHRS,116.0,663834,"MIAMI, FL",SNM,5646000000.0,5646000000.0,1.0,0.84,22.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
CALIFORNIA NB/FBOP CORP,117.0,2643438,"LOS ANGELES, CA",NAT,5512000000.0,5512000000.0,1.0,0.85,9.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
MBNA AMERICA DE NA/MBNA CORP,118.0,2621379,"WILMINGTON, DE",NAT,5456000000.0,5456000000.0,1.0,0.85,0.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
FIRST NB OF PA/FNB CORP,119.0,379920,"GREENVILLE, PA",NAT,5438000000.0,5438000000.0,1.0,0.85,164.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
CITIZENS BUS BK/CVB FC,120.0,933966,"ONTARIO, CA",SNM,5417000000.0,5417000000.0,1.0,0.85,38.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
NORTHERN TR BK OF FL NA/NORTHERN TR CORP,121.0,665931,"MIAMI, FL",NAT,5366000000.0,5363000000.0,1.0,0.85,28.0,0.0,Y,0.0,0.0007,2005-12-31,Q4-2005
MB FNCL BK NA/M B FNCL,122.0,656733,"CHICAGO, IL",NAT,5336000000.0,5269000000.0,0.99,0.85,45.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
UMPQUA BK/UMPQUA HC,123.0,143662,"ROSEBURG, OR",SNM,5334000000.0,5334000000.0,1.0,0.85,94.0,0.0,N,0.0,0.0007,2005-12-31,Q4-2005
AMCORE BK NA/AMCORE FNCL,124.0,938840,"ROCKFORD, IL",NAT,5305000000.0,5305000000.0,1.0,0.85,56.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,125.0,93721,"COLUMBIA, SC",SNM,5285000000.0,5285000000.0,1.0,0.85,167.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
COLUMBUS B&TC/SYNOVUS FC,126.0,395238,"COLUMBUS, GA",SNM,5249000000.0,5249000000.0,1.0,0.85,21.0,1.0,N,0.0,0.0006,2005-12-31,Q4-2005
CENTRAL PACIFIC BK/CENTRAL PACIFIC FNCL CORP,127.0,701062,"HONOLULU, HI",SNM,5231000000.0,5231000000.0,1.0,0.85,36.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
SILICON VALLEY BK/SVB FNCL GRP,128.0,802866,"SANTA CLARA, CA",SMB,5208000000.0,5208000000.0,1.0,0.85,22.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
WESTAMERICA BK/WESTAMERICA BC,129.0,697763,"SAN RAFAEL, CA",SMB,5118000000.0,5118000000.0,1.0,0.85,88.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
BANK OF AMER GA NA/BANK OF AMER CORP,130.0,2962652,"ATLANTA, GA",NAT,4893000000.0,4893000000.0,1.0,0.85,0.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
FULTON BK/FULTON FNCL CORP,131.0,474919,"LANCASTER, PA",SNM,4755000000.0,4755000000.0,1.0,0.85,76.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
BANK OF TOKYO-MITSUBISHI TC/,132.0,968605,"NEW YORK, NY",SNM,4709000000.0,3879000000.0,0.82,0.86,0.0,0.0,Y,1.0,0.0006,2005-12-31,Q4-2005
UNITED CMNTY BK/UNITED CMNTY BK,133.0,1017939,"BLAIRSVILLE, GA",SNM,4620000000.0,4620000000.0,1.0,0.86,58.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
CITIBANK TX NA/CITIGROUP,134.0,1363270,"DALLAS, TX",NAT,4610000000.0,4610000000.0,1.0,0.86,119.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
NATIONAL PENN BK/NATIONAL PENN BSHRS,135.0,802110,"BOYERTOWN, PA",NAT,4549000000.0,4549000000.0,1.0,0.86,81.0,0.0,N,0.0,0.0006,2005-12-31,Q4-2005
