Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
ASSOCIATED BK NA/ASSOCIATED BANC CORP,45.0,917742,"GREEN BAY, WI",NAT,21625000000.0,21625000000.0,1.0,0.8,306.0,0.0,N,0.0,0.0021,2008-03-31,Q1-2008
BANK OF AMER CA NA/BANK OF AMER CORP,46.0,1443266,"SAN FRANCISCO, CA",NAT,18879000000.0,18879000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0018,2008-03-31,Q1-2008
ZIONS FIRST NB/ZIONS BC,47.0,276579,"SALT LAKE CITY, UT",NAT,18721000000.0,18720000000.0,1.0,0.81,145.0,0.0,N,0.0,0.0018,2008-03-31,Q1-2008
T D BK USA NA/TD US P & C HOLD ULC,48.0,2121196,"PORTLAND, ME",NAT,18438000000.0,18438000000.0,1.0,0.81,1.0,0.0,N,1.0,0.0018,2008-03-31,Q1-2008
WEBSTER BK NA/WEBSTER FNCL CORP,49.0,761806,"WATERBURY, CT",NAT,17076000000.0,17076000000.0,1.0,0.81,176.0,1.0,N,0.0,0.0016,2008-03-31,Q1-2008
TCF NB/TCF FC,50.0,266271,"WAYZATA, MN",NAT,16396000000.0,16396000000.0,1.0,0.81,459.0,0.0,N,0.0,0.0016,2008-03-31,Q1-2008
CITY NB/CITY NAT CORP,51.0,63069,"BEVERLY HILLS, CA",NAT,15440000000.0,15440000000.0,1.0,0.81,62.0,0.0,N,0.0,0.0015,2008-03-31,Q1-2008
COMMERCE BK NA/COMMERCE BSHRS,52.0,601050,"KANSAS CITY, MO",NAT,15349000000.0,15349000000.0,1.0,0.81,187.0,0.0,N,0.0,0.0015,2008-03-31,Q1-2008
BANK OF OK NA/BOK FC,53.0,339858,"TULSA, OK",NAT,14972000000.0,14972000000.0,1.0,0.82,79.0,0.0,N,0.0,0.0014,2008-03-31,Q1-2008
WELLS FARGO BK NW NA/WELLS FARGO & CO,54.0,688079,"OGDEN, UT",NAT,14501000000.0,14501000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0014,2008-03-31,Q1-2008
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,55.0,491224,"RALEIGH, NC",SNM,13944000000.0,13944000000.0,1.0,0.82,347.0,0.0,N,0.0,0.0013,2008-03-31,Q1-2008
FROST NB/CULLEN/FROST BKR,56.0,682563,"SAN ANTONIO, TX",NAT,13887000000.0,13887000000.0,1.0,0.82,119.0,0.0,N,0.0,0.0013,2008-03-31,Q1-2008
CAROLINA FIRST BK/SOUTH FNCL GROUP,57.0,310727,"GREENVILLE, SC",SNM,13694000000.0,13694000000.0,1.0,0.82,171.0,0.0,N,0.0,0.0013,2008-03-31,Q1-2008
BANCORPSOUTH BK/BANCORPSOUTH,58.0,606046,"TUPELO, MS",SNM,13152000000.0,13152000000.0,1.0,0.82,270.0,0.0,N,0.0,0.0012,2008-03-31,Q1-2008
FIRST HAWAIIAN BK/BANCWEST CORP,59.0,980661,"HONOLULU, HI",SNM,12957000000.0,12232000000.0,0.94,0.82,62.0,0.0,Y,0.99,0.0012,2008-03-31,Q1-2008
VALLEY NB/VALLEY NBC,60.0,229801,"PASSAIC, NJ",NAT,12934000000.0,12934000000.0,1.0,0.82,174.0,0.0,N,0.0,0.0012,2008-03-31,Q1-2008
BANCO POPULAR N AMER/POPULAR,61.0,2736291,"NEW YORK, NY",SMB,12738000000.0,12738000000.0,1.0,0.83,139.0,0.0,Y,1.0,0.0012,2008-03-31,Q1-2008
UNITED CMRL BK/UCBH HOLD,62.0,43173,"SAN FRANCISCO, CA",SNM,12723000000.0,11460000000.0,0.9,0.83,62.0,1.0,N,0.0,0.0012,2008-03-31,Q1-2008
CITIZENS BK/CITIZENS REPUBLIC BC,63.0,222147,"FLINT, MI",SMB,12539000000.0,12539000000.0,1.0,0.83,239.0,0.0,N,0.0,0.0012,2008-03-31,Q1-2008
STERLING SVG BK/STERLING FC,64.0,741871,"SPOKANE, WA",SNM,12190000000.0,12190000000.0,1.0,0.83,176.0,0.0,N,0.0,0.0012,2008-03-31,Q1-2008
AMEGY BK NA/ZIONS BC,65.0,676656,"HOUSTON, TX",NAT,11955000000.0,11955000000.0,1.0,0.83,90.0,0.0,N,0.0,0.0011,2008-03-31,Q1-2008
EAST WEST BK/EAST W BC,66.0,197478,"PASADENA, CA",SMB,11744000000.0,11669000000.0,0.99,0.83,71.0,1.0,N,0.0,0.0011,2008-03-31,Q1-2008
MELLON TR OF NEW ENGLAND NA/BANK OF NY MELLON CORP,67.0,44602,"BOSTON, MA",NAT,11288000000.0,11288000000.0,1.0,0.83,1.0,0.0,N,0.0,0.0011,2008-03-31,Q1-2008
BANK OF HAWAII/BANK OF HI CORP,68.0,795968,"HONOLULU, HI",SMB,10798000000.0,10129000000.0,0.94,0.83,80.0,1.0,Y,0.0,0.001,2008-03-31,Q1-2008
FIRST BK/FIRST BKS,69.0,169653,"CREVE COEUR, MO",SMB,10783000000.0,10783000000.0,1.0,0.84,215.0,0.0,N,0.0,0.001,2008-03-31,Q1-2008
WHITNEY NB/WHITNEY HC,70.0,873138,"NEW ORLEANS, LA",NAT,10765000000.0,10765000000.0,1.0,0.84,158.0,1.0,N,0.0,0.001,2008-03-31,Q1-2008
BANK OF AMER OR NA/BANK OF AMER CORP,71.0,2867056,"PORTLAND, OR",NAT,10697000000.0,10697000000.0,1.0,0.84,0.0,0.0,N,0.0,0.001,2008-03-31,Q1-2008
NORTHERN TR NA/NORTHERN TR CORP,72.0,665931,"MIAMI, FL",NAT,10506000000.0,10506000000.0,1.0,0.84,58.0,0.0,Y,0.0,0.001,2008-03-31,Q1-2008
FIRSTMERIT BK NA/FIRSTMERIT CORP,73.0,67311,"AKRON, OH",NAT,10501000000.0,10501000000.0,1.0,0.84,159.0,0.0,N,0.0,0.001,2008-03-31,Q1-2008
CATHAY BK/CATHAY GEN BC,74.0,595869,"LOS ANGELES, CA",SNM,10429000000.0,10400000000.0,1.0,0.84,49.0,1.0,N,0.0,0.001,2008-03-31,Q1-2008
WILMINGTON TC/WILMINGTON TR CORP,75.0,272218,"WILMINGTON, DE",SMB,10377000000.0,10377000000.0,1.0,0.84,62.0,0.0,N,0.0,0.001,2008-03-31,Q1-2008
CALIFORNIA B&TC/ZIONS BC,76.0,837260,"SAN DIEGO, CA",SNM,10269000000.0,10269000000.0,1.0,0.84,90.0,0.0,Y,0.0,0.001,2008-03-31,Q1-2008
ARVEST BK/ARVEST BK GROUP,77.0,311845,"FAYETTEVILLE, AR",SMB,9957000000.0,9957000000.0,1.0,0.84,222.0,0.0,N,0.0,0.0009,2008-03-31,Q1-2008
FIRST NB OF OMAHA/LAURITZEN CORP,78.0,527954,"OMAHA, NE",NAT,9432000000.0,9432000000.0,1.0,0.84,34.0,0.0,N,0.0,0.0009,2008-03-31,Q1-2008
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,79.0,320119,"NEW YORK, NY",SNM,9403000000.0,7826000000.0,0.83,0.84,6.0,0.0,Y,0.09,0.0009,2008-03-31,Q1-2008
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,80.0,1001152,"LAREDO, TX",SNM,9360000000.0,9360000000.0,1.0,0.85,231.0,0.0,N,0.0,0.0009,2008-03-31,Q1-2008
CORUS BK NA/CORUS BSHRS,81.0,259031,"CHICAGO, IL",NAT,8977000000.0,8977000000.0,1.0,0.85,12.0,0.0,N,0.0,0.0009,2008-03-31,Q1-2008
TRUSTMARK NB/TRUSTMARK CORP,82.0,342634,"JACKSON, MS",NAT,8951000000.0,8951000000.0,1.0,0.85,156.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
NATIONAL PENN BK/NATIONAL PENN BSHRS,83.0,802110,"BOYERTOWN, PA",NAT,8892000000.0,8892000000.0,1.0,0.85,147.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
RABOBANK NA/RABOBANK INTL HOLD BV,84.0,877369,"EL CENTRO, CA",NAT,8423000000.0,8423000000.0,1.0,0.85,82.0,0.0,N,1.0,0.0008,2008-03-31,Q1-2008
UNITED CMNTY BK/UNITED CMNTY BK,85.0,1017939,"BLAIRSVILLE, GA",SNM,8380000000.0,8380000000.0,1.0,0.85,107.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
UMPQUA BK/UMPQUA HC,86.0,143662,"ROSEBURG, OR",SNM,8339000000.0,8339000000.0,1.0,0.85,144.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
FULTON BK/FULTON FNCL CORP,87.0,474919,"LANCASTER, PA",SNM,8337000000.0,8337000000.0,1.0,0.85,107.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
FIRST MIDWEST BK/FIRST MIDWEST BC,88.0,1007846,"ITASCA, IL",SMB,8264000000.0,8264000000.0,1.0,0.85,102.0,0.0,N,0.0,0.0008,2008-03-31,Q1-2008
MB FNCL BK NA/M B FNCL,89.0,656733,"CHICAGO, IL",NAT,8075000000.0,8074000000.0,1.0,0.85,67.0,0.0,Y,0.0,0.0008,2008-03-31,Q1-2008
UMB BK NA/UMB FC,90.0,936855,"KANSAS CITY, MO",NAT,7716000000.0,7716000000.0,1.0,0.85,111.0,0.0,N,0.0,0.0007,2008-03-31,Q1-2008
METLIFE BK NA/METLIFE,91.0,2777650,"BRIDGEWATER, NJ",NAT,7614000000.0,7614000000.0,1.0,0.85,1.0,0.0,N,0.0,0.0007,2008-03-31,Q1-2008
OLD NB/OLD NAT BANCORP,92.0,208244,"EVANSVILLE, IN",NAT,7575000000.0,7575000000.0,1.0,0.86,119.0,0.0,N,0.0,0.0007,2008-03-31,Q1-2008
PACIFIC CAP BK NA/PACIFIC CAP BC,93.0,785062,"SANTA BARBARA, CA",NAT,7392000000.0,7392000000.0,1.0,0.86,49.0,0.0,N,0.0,0.0007,2008-03-31,Q1-2008
BARCLAYS BK DE/BARCLAYS GROUP US,94.0,2980209,"WILMINGTON, DE",SNM,7125000000.0,7125000000.0,1.0,0.86,0.0,0.0,N,1.0,0.0007,2008-03-31,Q1-2008
SUSQUEHANNA BK PA/SUSQUEHANNA BSHRS,95.0,682611,"LITITZ, PA",SMB,6516000000.0,6516000000.0,1.0,0.86,124.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,96.0,83638,"CORAL GABLES, FL",NAT,6501000000.0,6501000000.0,1.0,0.86,14.0,0.0,Y,0.99,0.0006,2008-03-31,Q1-2008
PROSPERITY BK/PROSPERITY BSHRS,97.0,664756,"EL CAMPO, TX",SNM,6456000000.0,6456000000.0,1.0,0.86,135.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
SILICON VALLEY BK/SVB FNCL GRP,98.0,802866,"SANTA CLARA, CA",SMB,6386000000.0,6119000000.0,0.96,0.86,3.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
CITIZENS BUS BK/CVB FC,99.0,933966,"ONTARIO, CA",SNM,6368000000.0,6368000000.0,1.0,0.86,44.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,100.0,93721,"COLUMBIA, SC",SNM,6258000000.0,6258000000.0,1.0,0.86,166.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
CALIFORNIA NB/FBOP CORP,101.0,2643438,"LOS ANGELES, CA",NAT,6202000000.0,6202000000.0,1.0,0.86,66.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
PROVIDENT BK OF MD/PROVIDENT BSHRS CORP,102.0,437521,"BALTIMORE, MD",SNM,6130000000.0,6130000000.0,1.0,0.86,141.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
COLUMBUS B&TC/SYNOVUS FC,103.0,395238,"COLUMBUS, GA",SNM,6084000000.0,6084000000.0,1.0,0.86,19.0,1.0,N,0.0,0.0006,2008-03-31,Q1-2008
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,104.0,42420,"INDIANA, PA",SNM,6064000000.0,6064000000.0,1.0,0.86,112.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
FIRST NB OF PA/FNB CORP,105.0,379920,"GREENVILLE, PA",NAT,5977000000.0,5977000000.0,1.0,0.86,156.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
WELLS FARGO FNCL BK/WELLS FARGO & CO,106.0,363956,"SIOUX FALLS, SD",SNM,5858000000.0,5858000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
SIGNATURE BK/,107.0,2942690,"NEW YORK, NY",SNM,5819000000.0,5819000000.0,1.0,0.86,7.0,0.0,N,0.0,0.0006,2008-03-31,Q1-2008
CENTRAL PACIFIC BK/CENTRAL PACIFIC FNCL CORP,108.0,701062,"HONOLULU, HI",SNM,5791000000.0,5791000000.0,1.0,0.86,39.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,109.0,101019,"NEW YORK, NY",SNM,5752000000.0,5402000000.0,0.94,0.87,13.0,0.0,Y,0.97,0.0005,2008-03-31,Q1-2008
COMMERCE BK NORTH/TD US P & C HOLD ULC,110.0,782904,"RAMSEY, NJ",SNM,5616000000.0,5616000000.0,1.0,0.87,48.0,0.0,N,1.0,0.0005,2008-03-31,Q1-2008
BANK OF N GA/SYNOVUS FC,111.0,832377,"ALPHARETTA, GA",SNM,5433000000.0,5433000000.0,1.0,0.87,40.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
IRWIN UNION B&TC/IRWIN FC,112.0,130943,"COLUMBUS, IN",SMB,5425000000.0,5056000000.0,0.93,0.87,22.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
NATIONAL BK OF AZ/ZIONS BC,113.0,1004368,"TUCSON, AZ",NAT,5320000000.0,5318000000.0,1.0,0.87,77.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
U S BK NA ND/U S BC,114.0,2582023,"FARGO, ND",NAT,5306000000.0,5306000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
NBT BK NA/NBT BC,115.0,702117,"NORWICH, NY",NAT,5210000000.0,5210000000.0,1.0,0.87,121.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,116.0,659855,"BILLINGS, MT",SMB,5190000000.0,5190000000.0,1.0,0.87,50.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
AMCORE BK NA/AMCORE FNCL,117.0,938840,"ROCKFORD, IL",NAT,5136000000.0,5136000000.0,1.0,0.87,75.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
OCEAN BK/OCEAN BSHRS,118.0,663834,"MIAMI, FL",SNM,5121000000.0,5121000000.0,1.0,0.87,20.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
PACIFIC WESTERN BK/WJR CORP,119.0,494261,"SAN DIEGO, CA",SNM,4885000000.0,4885000000.0,1.0,0.87,120.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
PACIFIC WESTERN BK/EGGEMEYER ADVIS CORP,119.0,494261,"SAN DIEGO, CA",SNM,0.0,0.0,,,0.0,0.0,.,,0.0,2008-03-31,Q1-2008
JOHNSON BK/JOHNSON FNCL GRP,120.0,58243,"RACINE, WI",SMB,4851000000.0,4851000000.0,1.0,0.87,55.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
NATIONAL BK OF SC/SYNOVUS FC,121.0,580623,"SUMTER, SC",NAT,4817000000.0,4817000000.0,1.0,0.87,44.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
WACHOVIA BK OF DE NA/WACHOVIA CORP,122.0,1224812,"WILMINGTON, DE",NAT,4815000000.0,4815000000.0,1.0,0.87,27.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
FIRST CHARTER BK/FIRST CHARTER CORP,123.0,45627,"CHARLOTTE, NC",SMB,4788000000.0,4788000000.0,1.0,0.87,61.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
STERLING BK/STERLING BSHRS,124.0,978154,"HOUSTON, TX",SNM,4746000000.0,4746000000.0,1.0,0.87,62.0,0.0,N,0.0,0.0005,2008-03-31,Q1-2008
SOUTHWEST BK AN M&I BK/MARSHALL & ILSLEY CORP,125.0,543253,"SAINT LOUIS, MO",SMB,4667000000.0,4667000000.0,1.0,0.87,16.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
COMMUNITY BK NA/COMMUNITY BK SYS,126.0,202907,"CANTON, NY",NAT,4643000000.0,4643000000.0,1.0,0.87,133.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
AMALGAMATED BK/UNITE HERE,127.0,661308,"NEW YORK, NY",SNM,4609000000.0,4609000000.0,1.0,0.87,15.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
RIVERSIDE NB OF FL/RIVERSIDE BKG CO,128.0,101233,"FORT PIERCE, FL",NAT,4520000000.0,4520000000.0,1.0,0.87,67.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
FIRST NB/FIRST NB GROUP,129.0,659257,"EDINBURG, TX",NAT,4483000000.0,4483000000.0,1.0,0.87,58.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
PRIVATEBANK & TC/PRIVATEBANCORP,130.0,1842065,"CHICAGO, IL",SNM,4475000000.0,4475000000.0,1.0,0.88,7.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
PARK NB/FBOP CORP,131.0,15536,"CHICAGO, IL",NAT,4458000000.0,4458000000.0,1.0,0.88,30.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
BANK MIDWEST NA/DICKINSON FC II,132.0,635859,"KANSAS CITY, MO",NAT,4440000000.0,4440000000.0,1.0,0.88,70.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
BANK TX NA/BOK FC,133.0,533852,"DALLAS, TX",NAT,4424000000.0,4424000000.0,1.0,0.88,49.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
BANNER BK/BANNER CORP,134.0,352772,"WALLA WALLA, WA",SNM,4398000000.0,4398000000.0,1.0,0.88,80.0,0.0,N,0.0,0.0004,2008-03-31,Q1-2008
