Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
UMB BK NA/UMB FC,76.0,936855,"KANSAS CITY, MO",NAT,10220000000.0,10220000000.0,1.0,0.84,107.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
T D BK USA NA/TD US P & C HOLD ULC,77.0,2121196,"PORTLAND, ME",NAT,10063000000.0,10063000000.0,1.0,0.85,1.0,0.0,N,1.0,0.0009,2009-12-31,Q4-2009
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,78.0,3812165,"SAN FRANCISCO, CA",NAT,10049000000.0,10049000000.0,1.0,0.85,1.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,79.0,1001152,"LAREDO, TX",SNM,9911000000.0,9911000000.0,1.0,0.85,246.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
BNY MELLON NA/BANK OF NY MELLON CORP,80.0,934329,"PITTSBURGH, PA",NAT,9827000000.0,9827000000.0,1.0,0.85,23.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
WILMINGTON TC/WILMINGTON TR CORP,81.0,272218,"WILMINGTON, DE",SMB,9610000000.0,9610000000.0,1.0,0.85,60.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,82.0,320119,"NEW YORK, NY",SNM,9514000000.0,8087000000.0,0.85,0.85,4.0,0.0,Y,0.0,0.0009,2009-12-31,Q4-2009
RABOBANK NA/RABOBANK INTL HOLD BV,83.0,877369,"EL CENTRO, CA",NAT,9434000000.0,9434000000.0,1.0,0.85,85.0,0.0,N,1.0,0.0009,2009-12-31,Q4-2009
TRUSTMARK NB/TRUSTMARK CORP,84.0,342634,"JACKSON, MS",NAT,9396000000.0,9396000000.0,1.0,0.85,160.0,0.0,N,0.0,0.0009,2009-12-31,Q4-2009
UMPQUA BK/UMPQUA HC,85.0,143662,"ROSEBURG, OR",SNM,9378000000.0,9378000000.0,1.0,0.85,145.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
NATIONAL PENN BK/NATIONAL PENN BSHRS,86.0,802110,"BOYERTOWN, PA",NAT,9196000000.0,9196000000.0,1.0,0.85,133.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
SIGNATURE BK/,87.0,2942690,"NEW YORK, NY",SNM,9146000000.0,9146000000.0,1.0,0.85,7.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
CIT BK/CIT GROUP,88.0,2950677,"SALT LAKE CITY, UT",SNM,9146000000.0,9146000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
PROSPERITY BK/PROSPERITY BSHRS,89.0,664756,"EL CAMPO, TX",SNM,8845000000.0,8845000000.0,1.0,0.86,162.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
FIRST NB OF OMAHA/LAURITZEN CORP,90.0,527954,"OMAHA, NE",NAT,8807000000.0,8807000000.0,1.0,0.86,44.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
FIRST NB OF PA/FNB CORP,91.0,379920,"GREENVILLE, PA",NAT,8503000000.0,8503000000.0,1.0,0.86,224.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
FULTON BK NA/FULTON FNCL CORP,92.0,474919,"LANCASTER, PA",NAT,8429000000.0,8429000000.0,1.0,0.86,107.0,0.0,N,0.0,0.0008,2009-12-31,Q4-2009
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,93.0,93721,"COLUMBIA, SC",SNM,8275000000.0,8275000000.0,1.0,0.86,188.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
IBERIABANK/IBERIABANK CORP,94.0,808176,"LAFAYETTE, LA",SMB,8115000000.0,8115000000.0,1.0,0.86,95.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
UNITED CMNTY BK/UNITED CMNTY BK,95.0,1017939,"BLAIRSVILLE, GA",SNM,7984000000.0,7984000000.0,1.0,0.86,114.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
OLD NB/OLD NAT BANCORP,96.0,208244,"EVANSVILLE, IN",NAT,7845000000.0,7845000000.0,1.0,0.86,174.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
FIRST MIDWEST BK/FIRST MIDWEST BC,97.0,1007846,"ITASCA, IL",SMB,7761000000.0,7761000000.0,1.0,0.86,96.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
PACIFIC CAP BK NA/PACIFIC CAP BC,98.0,785062,"SANTA BARBARA, CA",NAT,7531000000.0,7531000000.0,1.0,0.86,49.0,0.0,N,0.0,0.0007,2009-12-31,Q4-2009
COLUMBUS B&TC/SYNOVUS FC,99.0,395238,"COLUMBUS, GA",SNM,7202000000.0,7202000000.0,1.0,0.86,19.0,1.0,N,0.0,0.0007,2009-12-31,Q4-2009
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,100.0,659855,"BILLINGS, MT",SMB,7113000000.0,7113000000.0,1.0,0.86,71.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
CITIZENS BUS BK/CVB FC,101.0,933966,"ONTARIO, CA",SNM,6735000000.0,6735000000.0,1.0,0.86,47.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
FIRST FNCL BK NA/FIRST FNCL BC,102.0,165628,"HAMILTON, OH",NAT,6672000000.0,6667000000.0,1.0,0.87,131.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,103.0,42420,"INDIANA, PA",SNM,6388000000.0,6388000000.0,1.0,0.87,114.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
PARK NB/PARK NAT CORP,104.0,489623,"NEWARK, OH",NAT,6187000000.0,6187000000.0,1.0,0.87,128.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
SOUTHWEST BK AN M&I BK/MARSHALL & ILSLEY CORP,105.0,543253,"SAINT LOUIS, MO",SMB,6124000000.0,6124000000.0,1.0,0.87,16.0,0.0,N,0.0,0.0006,2009-12-31,Q4-2009
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,106.0,83638,"CORAL GABLES, FL",NAT,5992000000.0,5992000000.0,1.0,0.87,15.0,0.0,Y,0.0,0.0005,2009-12-31,Q4-2009
BANK TX NA/BOK FC,107.0,533852,"DALLAS, TX",NAT,5932000000.0,5932000000.0,1.0,0.87,47.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
TEXAS CAP BK NA/TEXAS CAP BSHRS,108.0,2618780,"DALLAS, TX",NAT,5694000000.0,5694000000.0,1.0,0.87,8.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
JOHNSON BK/JOHNSON FNCL GRP,109.0,58243,"RACINE, WI",SMB,5572000000.0,5572000000.0,1.0,0.87,58.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
NBT BK NA/NBT BC,110.0,702117,"WHITNEY POINT, NY",NAT,5425000000.0,5425000000.0,1.0,0.87,124.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
WESBANCO BK/WESBANCO,111.0,645625,"WHEELING, WV",SNM,5378000000.0,5378000000.0,1.0,0.87,113.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
COMMUNITY BK NA/COMMUNITY BK SYS,112.0,202907,"CANTON, NY",NAT,5377000000.0,5377000000.0,1.0,0.87,147.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,113.0,131650,"SIOUX FALLS, SD",SNM,5332000000.0,5332000000.0,1.0,0.87,126.0,0.0,N,1.0,0.0005,2009-12-31,Q4-2009
PACIFIC WESTERN BK/CAPGEN CAP GRP II LLC,114.0,494261,"SAN DIEGO, CA",SNM,5315000000.0,5315000000.0,1.0,0.87,68.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
HANCOCK BK/HANCOCK HC,115.0,463735,"GULFPORT, MS",SNM,5301000000.0,5301000000.0,1.0,0.87,46.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
HARLEYSVILLE NB&TC/HARLEYSVILLE NAT CORP,116.0,284819,"HARLEYSVILLE, PA",NAT,5180000000.0,5180000000.0,1.0,0.87,84.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
PINNACLE NB/PINNACLE FNCL PTNR,117.0,2925666,"NASHVILLE, TN",NAT,5137000000.0,5137000000.0,1.0,0.87,34.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
U S BK NA ND/U S BC,118.0,2582023,"FARGO, ND",NAT,5123000000.0,5123000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,119.0,101019,"NEW YORK, NY",SNM,5101000000.0,4879000000.0,0.96,0.87,11.0,0.0,Y,0.98,0.0005,2009-12-31,Q4-2009
BANK OF N GA/SYNOVUS FC,120.0,832377,"ALPHARETTA, GA",SNM,5083000000.0,5083000000.0,1.0,0.87,49.0,0.0,N,0.0,0.0005,2009-12-31,Q4-2009
WESTAMERICA BK/WESTAMERICA BC,121.0,697763,"SAN RAFAEL, CA",SNM,4941000000.0,4941000000.0,1.0,0.87,98.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
STERLING BK/STERLING BSHRS,122.0,978154,"HOUSTON, TX",SNM,4937000000.0,4894000000.0,0.99,0.88,61.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
BANK TOK-MIT UFJ TC/,123.0,968605,"NEW YORK, NY",SNM,4907000000.0,4907000000.0,1.0,0.88,0.0,0.0,Y,1.0,0.0004,2009-12-31,Q4-2009
CENTRAL PACIFIC BK/CENTRAL PACIFIC FC,124.0,701062,"HONOLULU, HI",SNM,4888000000.0,4888000000.0,1.0,0.88,38.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
AMALGAMATED BK/UNITE HERE,125.0,661308,"NEW YORK, NY",SNM,4774000000.0,4774000000.0,1.0,0.88,20.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
NATIONAL BK OF SC/SYNOVUS FC,126.0,580623,"SUMTER, SC",NAT,4546000000.0,4546000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
PLAINSCAPITAL BK/MAEDGEN & WHITE,127.0,637451,"LUBBOCK, TX",SMB,4545000000.0,4545000000.0,1.0,0.88,32.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
NATIONAL BK OF AZ/ZIONS BC,128.0,1004368,"TUCSON, AZ",NAT,4541000000.0,4541000000.0,1.0,0.88,74.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
BANNER BK/BANNER CORP,129.0,352772,"WALLA WALLA, WA",SNM,4526000000.0,4526000000.0,1.0,0.88,85.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
1ST SOURCE BK/1ST SOURCE CORP,130.0,991340,"SOUTH BEND, IN",SMB,4523000000.0,4523000000.0,1.0,0.88,75.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
ROCKLAND TC/INDEPENDENT BC,131.0,613008,"ROCKLAND, MA",SNM,4486000000.0,4486000000.0,1.0,0.88,74.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
CITY NB OF FL/CAJA MADRID CIBELES SA,132.0,814430,"MIAMI, FL",NAT,4455000000.0,4455000000.0,1.0,0.88,21.0,0.0,N,0.83,0.0004,2009-12-31,Q4-2009
FIRST MRCH BK NA/FIRST MRCH CORP,133.0,17147,"MUNCIE, IN",NAT,4449000000.0,4449000000.0,1.0,0.88,79.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
COLE TAYLOR BK/TAYLOR CAP GRP,134.0,412135,"CHICAGO, IL",SMB,4396000000.0,4396000000.0,1.0,0.88,11.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
BANCFIRST/BANCFIRST CORP,135.0,1386251,"OKLAHOMA CITY, OK",SNM,4369000000.0,4369000000.0,1.0,0.88,89.0,0.0,N,0.0,0.0004,2009-12-31,Q4-2009
