Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
GOLDMAN SACHS BK USA/GOLDMAN SACHS GROUP THE,17.0,2182786,"NEW YORK, NY",SMB,119678000000.0,119678000000.0,1.0,0.66,4.0,0.0,N,0.0,0.0109,2009-06-30,Q2-2009
CAPITAL ONE NA/CAPITAL ONE FC,18.0,112837,"MCLEAN, VA",NAT,118165000000.0,118082000000.0,1.0,0.67,730.0,0.0,N,0.0,0.0107,2009-06-30,Q2-2009
TD BK NA/TD US P & C HOLD ULC,19.0,497404,"WILMINGTON, DE",NAT,104413000000.0,104413000000.0,1.0,0.68,995.0,1.0,N,1.0,0.0095,2009-06-30,Q2-2009
CITIBANK SD NA/CITIGROUP,20.0,486752,"SIOUX FALLS, SD",NAT,96277000000.0,96277000000.0,1.0,0.69,0.0,0.0,N,0.0,0.0087,2009-06-30,Q2-2009
KEYBANK NA/KEYCORP,21.0,280110,"CLEVELAND, OH",NAT,95249000000.0,93289000000.0,0.98,0.69,1015.0,1.0,N,0.0,0.0087,2009-06-30,Q2-2009
CHASE BK USA NA/JPMORGAN CHASE & CO,22.0,489913,"NEWARK, DE",NAT,92705000000.0,92705000000.0,1.0,0.7,1.0,0.0,Y,0.0,0.0084,2009-06-30,Q2-2009
UNION BK NA/UNIONBANCAL CORP,23.0,212465,"SAN FRANCISCO, CA",NAT,73554000000.0,72593000000.0,0.99,0.71,339.0,3.0,Y,1.0,0.0067,2009-06-30,Q2-2009
MANUFACTURERS & TRADERS TC/M&T BK CORP,24.0,501105,"BUFFALO, NY",SMB,68668000000.0,68668000000.0,1.0,0.72,865.0,1.0,Y,0.24,0.0062,2009-06-30,Q2-2009
MORGAN STANLEY BK NA/MORGAN STANLEY,25.0,1456501,"SALT LAKE CITY, UT",NAT,65328000000.0,65328000000.0,1.0,0.72,0.0,0.0,N,0.21,0.0059,2009-06-30,Q2-2009
FIFTH THIRD BK/FIFTH THIRD BC,26.0,723112,"CINCINNATI, OH",SMB,64601000000.0,64410000000.0,1.0,0.73,405.0,1.0,N,0.0,0.0059,2009-06-30,Q2-2009
COMERICA BK/COMERICA,27.0,60143,"DALLAS, TX",SMB,63562000000.0,62389000000.0,0.98,0.73,440.0,1.0,N,0.0,0.0058,2009-06-30,Q2-2009
BANK OF THE WEST/BANCWEST CORP,28.0,804963,"SAN FRANCISCO, CA",SNM,62270000000.0,62270000000.0,1.0,0.74,677.0,0.0,Y,1.0,0.0057,2009-06-30,Q2-2009
NORTHERN TC/NORTHERN TR CORP,29.0,210434,"CHICAGO, IL",SMB,62156000000.0,46133000000.0,0.74,0.74,18.0,4.0,Y,0.0,0.0056,2009-06-30,Q2-2009
COMPASS BK/BBVA USA BSHRS,30.0,697633,"BIRMINGHAM, AL",SMB,59431000000.0,59431000000.0,1.0,0.75,579.0,0.0,N,1.0,0.0054,2009-06-30,Q2-2009
M&I MARSHALL & ILSLEY BK/MARSHALL & ILSLEY CORP,31.0,983448,"MILWAUKEE, WI",SMB,52971000000.0,52971000000.0,1.0,0.75,366.0,0.0,N,0.0,0.0048,2009-06-30,Q2-2009
HUNTINGTON NB/HUNTINGTON BSHRS,32.0,12311,"COLUMBUS, OH",NAT,50950000000.0,50950000000.0,1.0,0.76,650.0,0.0,N,0.0,0.0046,2009-06-30,Q2-2009
FIFTH THIRD BK/FIFTH THIRD BC,33.0,913940,"GRAND RAPIDS, MI",SMB,50894000000.0,50894000000.0,1.0,0.76,843.0,0.0,N,0.0,0.0046,2009-06-30,Q2-2009
ALLY BK/GMAC,34.0,3284070,"MIDVALE, UT",SNM,42460000000.0,42460000000.0,1.0,0.77,0.0,0.0,N,0.0,0.0039,2009-06-30,Q2-2009
HARRIS NA/HARRIS FC,35.0,75633,"CHICAGO, IL",NAT,41573000000.0,41462000000.0,1.0,0.77,289.0,0.0,N,1.0,0.0038,2009-06-30,Q2-2009
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,36.0,214807,"NEW YORK, NY",SMB,41418000000.0,37010000000.0,0.89,0.78,1.0,1.0,Y,1.0,0.0038,2009-06-30,Q2-2009
CAPITAL ONE BK USA NA/CAPITAL ONE FC,37.0,2253891,"GLEN ALLEN, VA",NAT,40306000000.0,38758000000.0,0.96,0.78,0.0,1.0,N,0.0,0.0037,2009-06-30,Q2-2009
DISCOVER BK/DISCOVER FS,38.0,30810,"GREENWOOD, DE",SNM,37081000000.0,37075000000.0,1.0,0.78,0.0,0.0,N,0.0,0.0034,2009-06-30,Q2-2009
RBC BK USA/ROYAL BK HOLD,39.0,1494240,"RALEIGH, NC",SMB,29852000000.0,29852000000.0,1.0,0.79,442.0,1.0,N,0.99,0.0027,2009-06-30,Q2-2009
T D BK USA NA/TD US P & C HOLD ULC,40.0,2121196,"PORTLAND, ME",NAT,28954000000.0,28954000000.0,1.0,0.79,1.0,0.0,N,1.0,0.0026,2009-06-30,Q2-2009
FIRST TENNESSEE BK NA MMPHS/FIRST HORIZON NAT CORP,41.0,485559,"MEMPHIS, TN",NAT,28543000000.0,28541000000.0,1.0,0.79,203.0,0.0,Y,0.0,0.0026,2009-06-30,Q2-2009
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,42.0,2362458,"ANCHORAGE, AK",NAT,28465000000.0,28465000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0026,2009-06-30,Q2-2009
BANK OF AMERICA RI NA/BANK OF AMER CORP,43.0,3344611,"PROVIDENCE, RI",NAT,27718000000.0,27718000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0025,2009-06-30,Q2-2009
COLONIAL BK/COLONIAL BANCGROUP,44.0,570231,"MONTGOMERY, AL",SNM,25455000000.0,25455000000.0,1.0,0.8,354.0,1.0,Y,0.0,0.0023,2009-06-30,Q2-2009
ASSOCIATED BK NA/ASSOCIATED BANC CORP,45.0,917742,"GREEN BAY, WI",NAT,23607000000.0,23607000000.0,1.0,0.8,300.0,0.0,N,0.0,0.0021,2009-06-30,Q2-2009
BANK OF AMER CA NA/BANK OF AMER CORP,46.0,1443266,"SAN FRANCISCO, CA",NAT,23583000000.0,23583000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0021,2009-06-30,Q2-2009
ZIONS FIRST NB/ZIONS BC,47.0,276579,"SALT LAKE CITY, UT",NAT,18621000000.0,18621000000.0,1.0,0.8,128.0,0.0,N,0.0,0.0017,2009-06-30,Q2-2009
BANK OF AMER OR NA/BANK OF AMER CORP,48.0,2867056,"PORTLAND, OR",NAT,18194000000.0,18194000000.0,1.0,0.81,0.0,0.0,N,0.0,0.0017,2009-06-30,Q2-2009
COMMERCE BK NA/COMMERCE BSHRS,49.0,601050,"KANSAS CITY, MO",NAT,17508000000.0,17508000000.0,1.0,0.81,211.0,0.0,N,0.0,0.0016,2009-06-30,Q2-2009
WEBSTER BK NA/WEBSTER FNCL CORP,50.0,761806,"WATERBURY, CT",NAT,17387000000.0,17387000000.0,1.0,0.81,180.0,1.0,Y,0.0,0.0016,2009-06-30,Q2-2009
TCF NB/TCF FC,51.0,266271,"SIOUX FALLS, SD",NAT,17336000000.0,17336000000.0,1.0,0.81,445.0,0.0,N,0.0,0.0016,2009-06-30,Q2-2009
CITY NB/CITY NAT CORP,52.0,63069,"BEVERLY HILLS, CA",NAT,17330000000.0,17330000000.0,1.0,0.81,61.0,0.0,N,0.0,0.0016,2009-06-30,Q2-2009
BANK OF OK NA/BOK FC,53.0,339858,"TULSA, OK",NAT,15858000000.0,15858000000.0,1.0,0.81,79.0,0.0,Y,0.0,0.0014,2009-06-30,Q2-2009
FROST NB/CULLEN/FROST BKR,54.0,682563,"SAN ANTONIO, TX",NAT,15839000000.0,15839000000.0,1.0,0.81,124.0,0.0,N,0.0,0.0014,2009-06-30,Q2-2009
METLIFE BK NA/METLIFE,55.0,2777650,"BRIDGEWATER, NJ",NAT,14640000000.0,14640000000.0,1.0,0.82,1.0,0.0,N,0.0,0.0013,2009-06-30,Q2-2009
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,56.0,491224,"RALEIGH, NC",SNM,14603000000.0,14603000000.0,1.0,0.82,341.0,0.0,N,0.0,0.0013,2009-06-30,Q2-2009
WELLS FARGO BK NW NA/WELLS FARGO & CO,57.0,688079,"OGDEN, UT",NAT,14464000000.0,14464000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0013,2009-06-30,Q2-2009
VALLEY NB/VALLEY NBC,58.0,229801,"PASSAIC, NJ",NAT,14111000000.0,14111000000.0,1.0,0.82,196.0,0.0,N,0.0,0.0013,2009-06-30,Q2-2009
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,59.0,682611,"LITITZ, PA",SMB,13643000000.0,13643000000.0,1.0,0.82,224.0,0.0,N,0.0,0.0012,2009-06-30,Q2-2009
FIRST HAWAIIAN BK/BANCWEST CORP,60.0,980661,"HONOLULU, HI",SNM,13558000000.0,12862000000.0,0.95,0.82,62.0,0.0,Y,1.0,0.0012,2009-06-30,Q2-2009
BANCORPSOUTH BK/BANCORPSOUTH,61.0,606046,"TUPELO, MS",SNM,13288000000.0,13288000000.0,1.0,0.82,283.0,0.0,N,0.0,0.0012,2009-06-30,Q2-2009
UNITED CMRL BK/UCBH HOLD,62.0,43173,"SAN FRANCISCO, CA",SNM,12790000000.0,11506000000.0,0.9,0.82,70.0,1.0,N,0.0,0.0012,2009-06-30,Q2-2009
EAST WEST BK/EAST W BC,63.0,197478,"PASADENA, CA",SMB,12708000000.0,12551000000.0,0.99,0.83,70.0,1.0,N,0.0,0.0012,2009-06-30,Q2-2009
CAROLINA FIRST BK/SOUTH FNCL GROUP,64.0,310727,"GREENVILLE, SC",SNM,12554000000.0,12554000000.0,1.0,0.83,176.0,0.0,N,0.0,0.0011,2009-06-30,Q2-2009
BANK OF HAWAII/BANK OF HI CORP,65.0,795968,"HONOLULU, HI",SMB,12173000000.0,11481000000.0,0.94,0.83,81.0,1.0,Y,0.0,0.0011,2009-06-30,Q2-2009
NORTHERN TR NA/NORTHERN TR CORP,66.0,665931,"MIAMI, FL",NAT,11966000000.0,11966000000.0,1.0,0.83,59.0,0.0,Y,0.0,0.0011,2009-06-30,Q2-2009
WHITNEY NB/WHITNEY HC,67.0,873138,"NEW ORLEANS, LA",NAT,11961000000.0,11961000000.0,1.0,0.83,168.0,1.0,N,0.0,0.0011,2009-06-30,Q2-2009
BARCLAYS BK DE/BARCLAYS GROUP US,68.0,2980209,"WILMINGTON, DE",SNM,11831000000.0,11831000000.0,1.0,0.83,0.0,0.0,N,1.0,0.0011,2009-06-30,Q2-2009
STERLING SVG BK/STERLING FC,69.0,741871,"SPOKANE, WA",SNM,11787000000.0,11787000000.0,1.0,0.83,177.0,0.0,N,0.0,0.0011,2009-06-30,Q2-2009
CITIZENS BK/CITIZENS REPUBLIC BC,70.0,222147,"FLINT, MI",SMB,11696000000.0,11696000000.0,1.0,0.83,231.0,0.0,N,0.0,0.0011,2009-06-30,Q2-2009
BANCO POPULAR N AMER/POPULAR,71.0,2736291,"NEW YORK, NY",SMB,11652000000.0,11652000000.0,1.0,0.83,130.0,0.0,Y,1.0,0.0011,2009-06-30,Q2-2009
AMEGY BK NA/ZIONS BC,72.0,676656,"HOUSTON, TX",NAT,11600000000.0,11600000000.0,1.0,0.84,86.0,0.0,N,0.0,0.0011,2009-06-30,Q2-2009
CATHAY BK/CATHAY GEN BC,73.0,595869,"LOS ANGELES, CA",SNM,11383000000.0,11265000000.0,0.99,0.84,49.0,1.0,N,0.0,0.001,2009-06-30,Q2-2009
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,74.0,3812165,"SAN FRANCISCO, CA",NAT,11247000000.0,11247000000.0,1.0,0.84,1.0,0.0,N,0.0,0.001,2009-06-30,Q2-2009
SILICON VALLEY BK/SVB FNCL GRP,75.0,802866,"SANTA CLARA, CA",SMB,10774000000.0,8893000000.0,0.83,0.84,3.0,0.0,N,0.0,0.001,2009-06-30,Q2-2009
ARVEST BK/ARVEST BK GROUP,76.0,311845,"FAYETTEVILLE, AR",SMB,10750000000.0,10750000000.0,1.0,0.84,234.0,0.0,N,0.0,0.001,2009-06-30,Q2-2009
FIRSTMERIT BK NA/FIRSTMERIT CORP,77.0,67311,"AKRON, OH",NAT,10686000000.0,10686000000.0,1.0,0.84,160.0,0.0,N,0.0,0.001,2009-06-30,Q2-2009
FIRST BK/FIRST BKS,78.0,169653,"CREVE COEUR, MO",SMB,10364000000.0,10364000000.0,1.0,0.84,210.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
CALIFORNIA B&TC/ZIONS BC,79.0,837260,"SAN DIEGO, CA",SNM,10306000000.0,10306000000.0,1.0,0.84,95.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
PRIVATEBANK & TC/PRIVATEBANCORP,80.0,1842065,"CHICAGO, IL",SNM,10300000000.0,10300000000.0,1.0,0.84,13.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
CIT BK/CIT GROUP,81.0,2950677,"SALT LAKE CITY, UT",SNM,9881000000.0,9881000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
WILMINGTON TC/WILMINGTON TR CORP,82.0,272218,"WILMINGTON, DE",SMB,9733000000.0,9733000000.0,1.0,0.85,60.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,83.0,1001152,"LAREDO, TX",SNM,9610000000.0,9610000000.0,1.0,0.85,248.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
NATIONAL PENN BK/NATIONAL PENN BSHRS,84.0,802110,"BOYERTOWN, PA",NAT,9526000000.0,9526000000.0,1.0,0.85,136.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
TRUSTMARK NB/TRUSTMARK CORP,85.0,342634,"JACKSON, MS",NAT,9498000000.0,9498000000.0,1.0,0.85,160.0,0.0,N,0.0,0.0009,2009-06-30,Q2-2009
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,86.0,320119,"NEW YORK, NY",SNM,9442000000.0,7828000000.0,0.83,0.85,4.0,0.0,Y,0.0,0.0009,2009-06-30,Q2-2009
RABOBANK NA/RABOBANK INTL HOLD BV,87.0,877369,"EL CENTRO, CA",NAT,9351000000.0,9351000000.0,1.0,0.85,85.0,0.0,N,1.0,0.0008,2009-06-30,Q2-2009
FIRST NB OF OMAHA/LAURITZEN CORP,88.0,527954,"OMAHA, NE",NAT,9193000000.0,9193000000.0,1.0,0.85,43.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
PROSPERITY BK/PROSPERITY BSHRS,89.0,664756,"EL CAMPO, TX",SNM,8834000000.0,8834000000.0,1.0,0.85,162.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
UMPQUA BK/UMPQUA HC,90.0,143662,"ROSEBURG, OR",SNM,8654000000.0,8654000000.0,1.0,0.85,145.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
FIRST NB OF PA/FNB CORP,91.0,379920,"GREENVILLE, PA",NAT,8544000000.0,8544000000.0,1.0,0.85,225.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
UNITED CMNTY BK/UNITED CMNTY BK,92.0,1017939,"BLAIRSVILLE, GA",SNM,8494000000.0,8494000000.0,1.0,0.85,114.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
FULTON BK/FULTON FNCL CORP,93.0,474919,"LANCASTER, PA",SNM,8473000000.0,8473000000.0,1.0,0.85,106.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
UMB BK NA/UMB FC,94.0,936855,"KANSAS CITY, MO",NAT,8385000000.0,8385000000.0,1.0,0.86,109.0,0.0,N,0.0,0.0008,2009-06-30,Q2-2009
MB FNCL BK NA/M B FNCL,95.0,656733,"CHICAGO, IL",NAT,8383000000.0,8382000000.0,1.0,0.86,76.0,0.0,Y,0.0,0.0008,2009-06-30,Q2-2009
SIGNATURE BK/,96.0,2942690,"NEW YORK, NY",SNM,7881000000.0,7881000000.0,1.0,0.86,7.0,0.0,N,0.0,0.0007,2009-06-30,Q2-2009
OLD NB/OLD NAT BANCORP,97.0,208244,"EVANSVILLE, IN",NAT,7848000000.0,7848000000.0,1.0,0.86,182.0,0.0,N,0.0,0.0007,2009-06-30,Q2-2009
FIRST MIDWEST BK/FIRST MIDWEST BC,98.0,1007846,"ITASCA, IL",SMB,7721000000.0,7721000000.0,1.0,0.86,100.0,0.0,N,0.0,0.0007,2009-06-30,Q2-2009
BNY MELLON NA/BANK OF NY MELLON CORP,99.0,934329,"PITTSBURGH, PA",NAT,7513000000.0,7513000000.0,1.0,0.86,23.0,0.0,N,0.0,0.0007,2009-06-30,Q2-2009
PACIFIC CAP BK NA/PACIFIC CAP BC,100.0,785062,"SANTA BARBARA, CA",NAT,7311000000.0,7311000000.0,1.0,0.86,49.0,0.0,N,0.0,0.0007,2009-06-30,Q2-2009
CALIFORNIA NB/FBOP CORP,101.0,2643438,"LOS ANGELES, CA",NAT,7065000000.0,7065000000.0,1.0,0.86,66.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
CORUS BK NA/CORUS BSHRS,102.0,259031,"CHICAGO, IL",NAT,7003000000.0,7003000000.0,1.0,0.86,12.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
FIFTH THIRD BK/FIFTH THIRD BC,103.0,1408069,"NASHVILLE, TN",NAT,6861000000.0,6861000000.0,1.0,0.86,111.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,104.0,93721,"COLUMBIA, SC",SNM,6782000000.0,6782000000.0,1.0,0.86,183.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
COLUMBUS B&TC/SYNOVUS FC,105.0,395238,"COLUMBUS, GA",SNM,6596000000.0,6596000000.0,1.0,0.86,19.0,1.0,N,0.0,0.0006,2009-06-30,Q2-2009
SOUTHWEST BK AN M&I BK/MARSHALL & ILSLEY CORP,106.0,543253,"SAINT LOUIS, MO",SMB,6410000000.0,6410000000.0,1.0,0.86,16.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
CITIZENS BUS BK/CVB FC,107.0,933966,"ONTARIO, CA",SNM,6408000000.0,6408000000.0,1.0,0.86,43.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,108.0,42420,"INDIANA, PA",SNM,6400000000.0,6400000000.0,1.0,0.86,114.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
PARK NB/PARK NAT CORP,109.0,489623,"NEWARK, OH",NAT,6110000000.0,6110000000.0,1.0,0.86,128.0,0.0,N,0.0,0.0006,2009-06-30,Q2-2009
JOHNSON BK/JOHNSON FNCL GRP,110.0,58243,"RACINE, WI",SMB,5710000000.0,5710000000.0,1.0,0.87,58.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
WESBANCO BK/WESBANCO,111.0,645625,"WHEELING, WV",SNM,5686000000.0,5686000000.0,1.0,0.87,113.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,112.0,659855,"BILLINGS, MT",SMB,5677000000.0,5677000000.0,1.0,0.87,51.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
BANK OF N GA/SYNOVUS FC,113.0,832377,"ALPHARETTA, GA",SNM,5627000000.0,5627000000.0,1.0,0.87,51.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,114.0,83638,"CORAL GABLES, FL",NAT,5611000000.0,5611000000.0,1.0,0.87,15.0,0.0,Y,0.0,0.0005,2009-06-30,Q2-2009
CENTRAL PACIFIC BK/CENTRAL PACIFIC FC,115.0,701062,"HONOLULU, HI",SNM,5513000000.0,5513000000.0,1.0,0.87,40.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
NBT BK NA/NBT BC,116.0,702117,"WHITNEY POINT, NY",NAT,5385000000.0,5385000000.0,1.0,0.87,123.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
COMMUNITY BK NA/COMMUNITY BK SYS,117.0,202907,"CANTON, NY",NAT,5309000000.0,5309000000.0,1.0,0.87,149.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
TEXAS CAP BK NA/TEXAS CAP BSHRS,118.0,2618780,"DALLAS, TX",NAT,5291000000.0,5291000000.0,1.0,0.87,8.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,119.0,101019,"NEW YORK, NY",SNM,5220000000.0,4999000000.0,0.96,0.87,12.0,0.0,Y,0.98,0.0005,2009-06-30,Q2-2009
BANK TX NA/BOK FC,120.0,533852,"DALLAS, TX",NAT,5208000000.0,5208000000.0,1.0,0.87,50.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
HARLEYSVILLE NB&TC/HARLEYSVILLE NAT CORP,121.0,284819,"HARLEYSVILLE, PA",NAT,5204000000.0,5204000000.0,1.0,0.87,86.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
WESTAMERICA BK/WESTAMERICA BC,122.0,697763,"SAN RAFAEL, CA",SNM,5155000000.0,5155000000.0,1.0,0.87,117.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,123.0,131650,"SIOUX FALLS, SD",SNM,5132000000.0,5132000000.0,1.0,0.87,126.0,0.0,N,1.0,0.0005,2009-06-30,Q2-2009
U S BK NA ND/U S BC,124.0,2582023,"FARGO, ND",NAT,5097000000.0,5097000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
PINNACLE NB/PINNACLE FNCL PTNR,125.0,2925666,"NASHVILLE, TN",NAT,5031000000.0,5031000000.0,1.0,0.87,31.0,0.0,N,0.0,0.0005,2009-06-30,Q2-2009
STERLING BK/STERLING BSHRS,126.0,978154,"HOUSTON, TX",SNM,4911000000.0,4877000000.0,0.99,0.87,64.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
AMCORE BK NA/AMCORE FNCL,127.0,938840,"ROCKFORD, IL",NAT,4875000000.0,4875000000.0,1.0,0.87,74.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
PARK NB/FBOP CORP,128.0,15536,"CHICAGO, IL",NAT,4821000000.0,4821000000.0,1.0,0.87,30.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
NATIONAL BK OF AZ/ZIONS BC,129.0,1004368,"TUCSON, AZ",NAT,4802000000.0,4789000000.0,1.0,0.87,74.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
NATIONAL BK OF SC/SYNOVUS FC,130.0,580623,"SUMTER, SC",NAT,4766000000.0,4766000000.0,1.0,0.87,45.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
AMALGAMATED BK/UNITE HERE,131.0,661308,"NEW YORK, NY",SNM,4684000000.0,4684000000.0,1.0,0.88,18.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
COLE TAYLOR BK/TAYLOR CAP GRP,132.0,412135,"CHICAGO, IL",SMB,4542000000.0,4542000000.0,1.0,0.88,11.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
WACHOVIA BK OF DE NA/WELLS FARGO & CO,133.0,1224812,"WILMINGTON, DE",NAT,4512000000.0,4512000000.0,1.0,0.88,19.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
1ST SOURCE BK/1ST SOURCE CORP,134.0,991340,"SOUTH BEND, IN",SMB,4485000000.0,4485000000.0,1.0,0.88,78.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
PACIFIC WESTERN BK/CAPGEN CAP GRP II LLC,135.0,494261,"SAN DIEGO, CA",SNM,4470000000.0,4470000000.0,1.0,0.88,177.0,0.0,N,0.0,0.0004,2009-06-30,Q2-2009
