Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
HUNTINGTON NB/HUNTINGTON BSHRS,32.0,12311,"COLUMBUS, OH",NAT,54183000000.0,54183000000.0,1.0,0.79,719.0,0.0,N,0.0,0.0046,2011-12-31,Q4-2011
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,33.0,214807,"NEW YORK, NY",SMB,51180000000.0,46839000000.0,0.92,0.79,1.0,2.0,Y,1.0,0.0043,2011-12-31,Q4-2011
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,34.0,2362458,"HOUSTON, TX",NAT,33727000000.0,33727000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0028,2011-12-31,Q4-2011
FIRST NIAGARA BK NA/FIRST NIAGARA FNCL GROUP,35.0,517900,"BUFFALO, NY",NAT,32751000000.0,32751000000.0,1.0,0.8,336.0,0.0,N,0.0,0.0028,2011-12-31,Q4-2011
FIRST REPUBLIC BK/,36.0,4114567,"SAN FRANCISCO, CA",SNM,27792000000.0,27792000000.0,1.0,0.8,57.0,0.0,N,0.0,0.0023,2011-12-31,Q4-2011
RBC BK USA/RBC USA HOLDCO CORP,37.0,1494240,"RALEIGH, NC",SMB,27169000000.0,27169000000.0,1.0,0.8,417.0,1.0,N,1.0,0.0023,2011-12-31,Q4-2011
SYNOVUS BK/SYNOVUS FC,38.0,395238,"COLUMBUS, GA",SNM,26863000000.0,26863000000.0,1.0,0.81,328.0,1.0,N,0.0,0.0023,2011-12-31,Q4-2011
METLIFE BK NA/METLIFE,39.0,2777650,"BRIDGEWATER, NJ",NAT,25514000000.0,25514000000.0,1.0,0.81,1.0,0.0,N,0.0,0.0022,2011-12-31,Q4-2011
BOKF NA/BOK FC,40.0,339858,"TULSA, OK",NAT,25360000000.0,25360000000.0,1.0,0.81,179.0,0.0,Y,0.0,0.0021,2011-12-31,Q4-2011
FIRST TN BK NA/FIRST HORIZON NAT CORP,41.0,485559,"MEMPHIS, TN",NAT,24563000000.0,24562000000.0,1.0,0.81,180.0,0.0,Y,0.0,0.0021,2011-12-31,Q4-2011
CITY NB/CITY NAT CORP,42.0,63069,"LOS ANGELES, CA",NAT,23304000000.0,23304000000.0,1.0,0.81,76.0,0.0,N,0.0,0.002,2011-12-31,Q4-2011
EAST WEST BK/EAST W BC,43.0,197478,"PASADENA, CA",SMB,21962000000.0,21086000000.0,0.96,0.82,125.0,1.0,N,0.0,0.0019,2011-12-31,Q4-2011
ASSOCIATED BK NA/ASSOCIATED BANC CORP,44.0,917742,"GREEN BAY, WI",NAT,21715000000.0,21715000000.0,1.0,0.82,282.0,1.0,N,0.0,0.0018,2011-12-31,Q4-2011
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,45.0,491224,"RALEIGH, NC",SNM,20566000000.0,20566000000.0,1.0,0.82,432.0,0.0,N,0.0,0.0017,2011-12-31,Q4-2011
COMMERCE BK/COMMERCE BSHRS,46.0,601050,"KANSAS CITY, MO",SMB,20494000000.0,20494000000.0,1.0,0.82,199.0,0.0,N,0.0,0.0017,2011-12-31,Q4-2011
FROST NB/CULLEN/FROST BKR,47.0,682563,"SAN ANTONIO, TX",NAT,20372000000.0,20372000000.0,1.0,0.82,132.0,0.0,N,0.0,0.0017,2011-12-31,Q4-2011
TCF NB/TCF FC,48.0,266271,"SIOUX FALLS, SD",NAT,19007000000.0,19007000000.0,1.0,0.82,436.0,0.0,N,0.0,0.0016,2011-12-31,Q4-2011
SILICON VALLEY BK/SVB FNCL GRP,49.0,802866,"SANTA CLARA, CA",SMB,18761000000.0,18761000000.0,1.0,0.83,3.0,0.0,N,0.0,0.0016,2011-12-31,Q4-2011
WEBSTER BK NA/WEBSTER FNCL CORP,50.0,761806,"WATERBURY, CT",NAT,18674000000.0,18674000000.0,1.0,0.83,167.0,0.0,Y,0.0,0.0016,2011-12-31,Q4-2011
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,51.0,3812165,"SAN FRANCISCO, CA",NAT,17859000000.0,17859000000.0,1.0,0.83,1.0,0.0,N,0.0,0.0015,2011-12-31,Q4-2011
BANK OF AMERICA RI NA/BANK OF AMER CORP,52.0,3344611,"PROVIDENCE, RI",NAT,17770000000.0,17770000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0015,2011-12-31,Q4-2011
ZIONS FIRST NB/ZIONS BC,53.0,276579,"SALT LAKE CITY, UT",NAT,17531000000.0,17531000000.0,1.0,0.83,132.0,0.0,N,0.0,0.0015,2011-12-31,Q4-2011
BANK OF AMER CA NA/BANK OF AMER CORP,54.0,1443266,"SAN FRANCISCO, CA",NAT,17430000000.0,17430000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0015,2011-12-31,Q4-2011
FIRST HAWAIIAN BK/BANCWEST CORP,55.0,980661,"HONOLULU, HI",SNM,15830000000.0,15246000000.0,0.96,0.84,62.0,0.0,Y,0.1,0.0013,2011-12-31,Q4-2011
WELLS FARGO BK NW NA/WELLS FARGO & CO,56.0,688079,"OGDEN, UT",NAT,15825000000.0,15825000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2011-12-31,Q4-2011
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,57.0,2980209,"WILMINGTON, DE",SNM,15265000000.0,15265000000.0,1.0,0.84,0.0,0.0,N,1.0,0.0013,2011-12-31,Q4-2011
WHITNEY BK/HANCOCK HC,58.0,1464122,"NEW ORLEANS, LA",SNM,14882000000.0,14882000000.0,1.0,0.84,207.0,1.0,N,0.0,0.0013,2011-12-31,Q4-2011
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,59.0,682611,"LITITZ, PA",SMB,14849000000.0,14849000000.0,1.0,0.84,243.0,0.0,N,0.0,0.0013,2011-12-31,Q4-2011
BNY MELLON NA/BANK OF NY MELLON CORP,60.0,934329,"PITTSBURGH, PA",NAT,14749000000.0,14749000000.0,1.0,0.84,16.0,0.0,N,0.0,0.0012,2011-12-31,Q4-2011
SIGNATURE BK/,61.0,2942690,"NEW YORK, NY",SNM,14666000000.0,14666000000.0,1.0,0.84,7.0,0.0,N,0.0,0.0012,2011-12-31,Q4-2011
FIRSTMERIT BK NA/FIRSTMERIT CORP,62.0,67311,"AKRON, OH",NAT,14421000000.0,14421000000.0,1.0,0.84,205.0,0.0,N,0.0,0.0012,2011-12-31,Q4-2011
VALLEY NB/VALLEY NAT BC,63.0,229801,"PASSAIC, NJ",NAT,14187000000.0,14187000000.0,1.0,0.85,197.0,0.0,N,0.0,0.0012,2011-12-31,Q4-2011
BANK OF HAWAII/BANK OF HI CORP,64.0,795968,"HONOLULU, HI",SMB,13869000000.0,13424000000.0,0.97,0.85,82.0,1.0,Y,0.0,0.0012,2011-12-31,Q4-2011
T D BK USA NA/TD US P & C HOLD ULC,65.0,2121196,"PORTLAND, ME",NAT,13521000000.0,13521000000.0,1.0,0.85,1.0,0.0,N,1.0,0.0011,2011-12-31,Q4-2011
FIRST NB OF OMAHA/LAURITZEN CORP,66.0,527954,"OMAHA, NE",NAT,13433000000.0,13433000000.0,1.0,0.85,100.0,0.0,N,0.0,0.0011,2011-12-31,Q4-2011
BANCORPSOUTH BK/BANCORPSOUTH,67.0,606046,"TUPELO, MS",SNM,12990000000.0,12990000000.0,1.0,0.85,258.0,0.0,N,0.0,0.0011,2011-12-31,Q4-2011
ARVEST BK/ARVEST BK GRP,68.0,311845,"FAYETTEVILLE, AR",SMB,12521000000.0,12521000000.0,1.0,0.85,242.0,0.0,N,0.0,0.0011,2011-12-31,Q4-2011
PRIVATEBANK & TC/PRIVATEBANCORP,69.0,1842065,"CHICAGO, IL",SNM,12392000000.0,12392000000.0,1.0,0.85,29.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
AMEGY BK NA/ZIONS BC,70.0,676656,"HOUSTON, TX",NAT,12198000000.0,12198000000.0,1.0,0.85,83.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,71.0,2489805,"PURCHASE, NY",NAT,12020000000.0,12020000000.0,1.0,0.85,0.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
RABOBANK NA/RABOBANK INTL HOLD BV,72.0,877369,"ROSEVILLE, CA",NAT,11745000000.0,11745000000.0,1.0,0.86,119.0,0.0,N,1.0,0.001,2011-12-31,Q4-2011
IBERIABANK/IBERIABANK CORP,73.0,808176,"LAFAYETTE, LA",SMB,11677000000.0,11677000000.0,1.0,0.86,176.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
FIRSTBANK/FIRSTBANK HC,74.0,288853,"LAKEWOOD, CO",SMB,11597000000.0,11597000000.0,1.0,0.86,129.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
UMPQUA BK/UMPQUA HC,75.0,143662,"ROSEBURG, OR",SNM,11557000000.0,11557000000.0,1.0,0.86,187.0,0.0,N,0.0,0.001,2011-12-31,Q4-2011
UMB BK NA/UMB FC,76.0,936855,"KANSAS CITY, MO",NAT,11206000000.0,11206000000.0,1.0,0.86,101.0,0.0,N,0.0,0.0009,2011-12-31,Q4-2011
BANK OF AMER OR NA/BANK OF AMER CORP,77.0,2867056,"PORTLAND, OR",NAT,11103000000.0,11103000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0009,2011-12-31,Q4-2011
CALIFORNIA B&TC/ZIONS BC,78.0,837260,"SAN DIEGO, CA",SNM,10894000000.0,10894000000.0,1.0,0.86,102.0,0.0,N,0.0,0.0009,2011-12-31,Q4-2011
CATHAY BK/CATHAY GEN BC,79.0,595869,"LOS ANGELES, CA",SNM,10629000000.0,10327000000.0,0.97,0.86,48.0,1.0,N,0.0,0.0009,2011-12-31,Q4-2011
PROSPERITY BK/PROSPERITY BSHRS,80.0,664756,"EL CAMPO, TX",SNM,9816000000.0,9816000000.0,1.0,0.86,180.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
MB FNCL BK NA/MB FNCL,81.0,656733,"CHICAGO, IL",NAT,9792000000.0,9792000000.0,1.0,0.86,98.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,82.0,1001152,"LAREDO, TX",SNM,9622000000.0,9622000000.0,1.0,0.86,190.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
TRUSTMARK NB/TRUSTMARK CORP,83.0,342634,"JACKSON, MS",NAT,9612000000.0,9612000000.0,1.0,0.86,164.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
FIRST NB OF PA/FNB CORP,84.0,379920,"GREENVILLE, PA",NAT,9581000000.0,9581000000.0,1.0,0.87,234.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,85.0,320119,"NEW YORK, NY",SNM,9488000000.0,8222000000.0,0.87,0.87,5.0,0.0,Y,0.0,0.0008,2011-12-31,Q4-2011
CITIZENS BK/CITIZENS REPUBLIC BC,86.0,222147,"FLINT, MI",SMB,9212000000.0,9212000000.0,1.0,0.87,221.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
STERLING SVG BK/STERLING FC,87.0,741871,"SPOKANE, WA",SNM,9208000000.0,9208000000.0,1.0,0.87,178.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
FULTON BK NA/FULTON FNCL CORP,88.0,474919,"LANCASTER, PA",NAT,9042000000.0,9042000000.0,1.0,0.87,120.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
CIT BK/CIT GROUP,89.0,2950677,"SALT LAKE CITY, UT",SNM,8968000000.0,8968000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0008,2011-12-31,Q4-2011
BANCO POPULAR N AMER/POPULAR,90.0,2736291,"NEW YORK, NY",SMB,8605000000.0,8605000000.0,1.0,0.87,96.0,0.0,Y,1.0,0.0007,2011-12-31,Q4-2011
OLD NB/OLD NAT BC,91.0,208244,"EVANSVILLE, IN",NAT,8468000000.0,8468000000.0,1.0,0.87,194.0,0.0,N,0.0,0.0007,2011-12-31,Q4-2011
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,92.0,131650,"SIOUX FALLS, SD",SNM,8458000000.0,8458000000.0,1.0,0.87,185.0,0.0,N,1.0,0.0007,2011-12-31,Q4-2011
NATIONAL PENN BK/NATIONAL PENN BSHRS,93.0,802110,"BOYERTOWN, PA",NAT,8396000000.0,8396000000.0,1.0,0.87,130.0,0.0,N,0.0,0.0007,2011-12-31,Q4-2011
TEXAS CAP BK NA/TEXAS CAP BSHRS,94.0,2618780,"DALLAS, TX",NAT,8133000000.0,8133000000.0,1.0,0.87,11.0,0.0,N,0.0,0.0007,2011-12-31,Q4-2011
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,95.0,93721,"COLUMBIA, SC",SNM,8104000000.0,8104000000.0,1.0,0.87,195.0,0.0,N,0.0,0.0007,2011-12-31,Q4-2011
FIRST MIDWEST BK/FIRST MIDWEST BC,96.0,1007846,"ITASCA, IL",SMB,7848000000.0,7846000000.0,1.0,0.87,99.0,0.0,Y,0.0,0.0007,2011-12-31,Q4-2011
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,97.0,659855,"BILLINGS, MT",SMB,7295000000.0,7295000000.0,1.0,0.88,66.0,0.0,N,0.0,0.0006,2011-12-31,Q4-2011
UNITED CMNTY BK/UNITED CMNTY BK,98.0,1017939,"BLAIRSVILLE, GA",SNM,6977000000.0,6977000000.0,1.0,0.88,102.0,0.0,N,0.0,0.0006,2011-12-31,Q4-2011
FIRST FNCL BK NA/FIRST FNCL BC,99.0,165628,"HAMILTON, OH",NAT,6663000000.0,6663000000.0,1.0,0.88,139.0,0.0,N,0.0,0.0006,2011-12-31,Q4-2011
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,100.0,83638,"CORAL GABLES, FL",NAT,6636000000.0,6636000000.0,1.0,0.88,16.0,0.0,Y,0.0,0.0006,2011-12-31,Q4-2011
FIRST BK/FIRST BKS,101.0,169653,"CREVE COEUR, MO",SMB,6580000000.0,6580000000.0,1.0,0.88,146.0,0.0,N,0.0,0.0006,2011-12-31,Q4-2011
CITIZENS BUS BK/CVB FC,102.0,933966,"ONTARIO, CA",SNM,6475000000.0,6475000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
COMMUNITY BK NA/COMMUNITY BK SYS,103.0,202907,"CANTON, NY",NAT,6461000000.0,6461000000.0,1.0,0.88,167.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
CAPITAL BK NA/NORTH AMER FNCL HOLD,104.0,4160667,"CORAL GABLES, FL",NAT,6448000000.0,6448000000.0,1.0,0.88,144.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
PARK NB/PARK NAT CORP,105.0,489623,"NEWARK, OH",NAT,6282000000.0,6282000000.0,1.0,0.88,121.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
BANK MW NA/NBH HOLDINGS CORP,106.0,4210227,"KANSAS CITY, MO",NAT,6238000000.0,6238000000.0,1.0,0.88,137.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
U S BK NA ND/U S BC,107.0,2582023,"FARGO, ND",NAT,5998000000.0,5998000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,108.0,964700,"BOSTON, MA",SNM,5849000000.0,5849000000.0,1.0,0.88,24.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
SANTA BARBARA B&TC NA/FORD SONS FNCL TR,109.0,785062,"SANTA BARBARA, CA",NAT,5848000000.0,5848000000.0,1.0,0.88,138.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
SANTA BARBARA B&TC NA/FORD DAUGHTERS FNCL TR,109.0,785062,"SANTA BARBARA, CA",NAT,0.0,0.0,,,0.0,0.0,.,,0.0,2011-12-31,Q4-2011
SANTA BARBARA B&TC NA/2009 TCRT,109.0,785062,"SANTA BARBARA, CA",NAT,0.0,0.0,,,0.0,0.0,.,,0.0,2011-12-31,Q4-2011
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,110.0,42420,"INDIANA, PA",SNM,5779000000.0,5779000000.0,1.0,0.88,112.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
PLAINSCAPITAL BK/MAEDGEN & WHITE,111.0,637451,"DALLAS, TX",SMB,5681000000.0,5681000000.0,1.0,0.88,31.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,112.0,101019,"NEW YORK, NY",SNM,5680000000.0,5359000000.0,0.94,0.88,11.0,1.0,Y,0.98,0.0005,2011-12-31,Q4-2011
NBT BK NA/NBT BC,113.0,702117,"NORWICH, NY",NAT,5559000000.0,5559000000.0,1.0,0.88,127.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
WESBANCO BK/WESBANCO,114.0,645625,"WHEELING, WV",SNM,5520000000.0,5520000000.0,1.0,0.88,111.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
PACIFIC WESTERN BK/CAPGEN CAP GRP II LLC,115.0,494261,"LOS ANGELES, CA",SNM,5513000000.0,5513000000.0,1.0,0.88,76.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
BANCFIRST/BANCFIRST CORP,116.0,1386251,"OKLAHOMA CITY, OK",SNM,5408000000.0,5408000000.0,1.0,0.88,93.0,0.0,N,0.0,0.0005,2011-12-31,Q4-2011
CHEMICAL BK/CHEMICAL FC,117.0,542649,"MIDLAND, MI",SMB,5332000000.0,5332000000.0,1.0,0.89,147.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
BBCN BK/BBCN BC,118.0,671464,"LOS ANGELES, CA",SNM,5171000000.0,5171000000.0,1.0,0.89,43.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
SAFRA NB OF NY/SNBNY HOLD,119.0,918918,"NEW YORK, NY",NAT,5147000000.0,4505000000.0,0.88,0.89,1.0,0.0,Y,0.99,0.0004,2011-12-31,Q4-2011
WORLD FNCL NETWORK/,120.0,1391778,"WILMINGTON, DE",SNM,5104000000.0,5104000000.0,1.0,0.89,0.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
WESTAMERICA BK/WESTAMERICA BC,121.0,697763,"SAN RAFAEL, CA",SMB,4998000000.0,4998000000.0,1.0,0.89,94.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
HANCOCK BK/HANCOCK HC,122.0,463735,"GULFPORT, MS",SNM,4988000000.0,4988000000.0,1.0,0.89,88.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
ROCKLAND TC/INDEPENDENT BC,123.0,613008,"ROCKLAND, MA",SNM,4974000000.0,4974000000.0,1.0,0.89,67.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
PINNACLE NB/PINNACLE FNCL PTNR,124.0,2925666,"NASHVILLE, TN",NAT,4847000000.0,4847000000.0,1.0,0.89,31.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
COLUMBIA ST BK/COLUMBIA BKG SYS,125.0,2078290,"TACOMA, WA",SNM,4785000000.0,4785000000.0,1.0,0.89,101.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
COLE TAYLOR BK/TAYLOR CAP GRP,126.0,412135,"CHICAGO, IL",SMB,4665000000.0,4665000000.0,1.0,0.89,11.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
FARMERS & MRCH BK/PALOMAR ENT LLC,127.0,871769,"LONG BEACH, CA",SMB,4659000000.0,4659000000.0,1.0,0.89,20.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
NATIONAL BK OF AZ/ZIONS BC,128.0,1004368,"TUCSON, AZ",NAT,4486000000.0,4486000000.0,1.0,0.89,73.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
1ST SOURCE BK/1ST SOURCE CORP,129.0,991340,"SOUTH BEND, IN",SMB,4362000000.0,4362000000.0,1.0,0.89,74.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
RENASANT BK/RENASANT CORP,130.0,749242,"TUPELO, MS",SNM,4196000000.0,4196000000.0,1.0,0.89,77.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
WELLS FARGO FNCL NB/WELLS FARGO & CO,131.0,1225761,"LAS VEGAS, NV",NAT,4194000000.0,4194000000.0,1.0,0.89,0.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
WASHINGTON TR BK/WTB FC,132.0,58971,"SPOKANE, WA",SNM,4172000000.0,4172000000.0,1.0,0.89,41.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
AMALGAMATED BK/UNITE HERE,133.0,661308,"NEW YORK, NY",SNM,4170000000.0,4170000000.0,1.0,0.89,26.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
FIRST MRCH BK NA/FIRST MRCH CORP,134.0,17147,"MUNCIE, IN",NAT,4155000000.0,4155000000.0,1.0,0.89,80.0,0.0,N,0.0,0.0004,2011-12-31,Q4-2011
